D0,D1,date,value
B,ET,2014-05-01,162432
B,ET,2014-06-01,163040
B,ET,2014-07-01,165421
B,ET,2014-08-01,167912
B,ET,2014-09-01,168041
B,ET,2014-10-01,169002
B,ET,2014-11-01,173933
B,ET,2014-12-01,169545
B,ET,2015-01-01,172098
B,ET,2015-02-01,178598
B,ET,2015-03-01,182078
B,ET,2015-04-01,182715
B,ET,2015-05-01,182517
B,ET,2015-06-01,178451
B,ET,2015-07-01,178942
B,ET,2015-08-01,179690
B,ET,2015-09-01,178962
B,ET,2015-10-01,159835
B,ET,2015-11-01,155685
B,ET,2015-12-01,152239
B,ET,2016-01-01,129291
B,ET,2016-02-01,129611
B,ET,2016-03-01,128787
B,ET,2016-04-01,131342
B,ET,2016-05-01,132163
B,ET,2016-06-01,131847
B,ET,2016-07-01,133989
B,ET,2016-08-01,133889
B,ET,2016-09-01,130590
B,ET,2016-10-01,131552
B,ET,2016-11-01,133476
B,ET,2016-12-01,131571
B,ET,2017-01-01,130635
B,ET,2017-02-01,132376
B,ET,2017-03-01,131888
B,ET,2017-04-01,134610
B,ET,2017-05-01,135566
B,ET,2017-06-01,135397
B,ET,2017-07-01,136176
B,ET,2017-08-01,137326
B,ET,2017-09-01,138191
B,ET,2017-10-01,139313
B,ET,2017-11-01,141682
B,ET,2017-12-01,139321
B,ET,2018-01-01,135714
B,ET,2018-02-01,137300
B,ET,2018-03-01,137893
B,ET,2018-04-01,139735
B,ET,2018-05-01,141255
B,ET,2018-06-01,141708
B,ET,2018-07-01,138784
B,ET,2018-08-01,139481
B,ET,2018-09-01,139140
B,ET,2018-10-01,138888
B,ET,2018-11-01,141228
B,ET,2018-12-01,137552
B,ET,2019-01-01,138623
B,ET,2019-02-01,141247
B,ET,2019-03-01,142388
B,ET,2019-04-01,144665
B,ET,2019-05-01,144925
B,ET,2019-06-01,146137
B,ET,2019-07-01,145698
B,ET,2019-08-01,146353
B,ET,2019-09-01,125041
B,ET,2019-10-01,124646
B,ET,2019-11-01,126810
B,ET,2019-12-01,123524
B,ET,2020-01-01,110219
B,ET,2020-02-01,111869
B,ET,2020-03-01,105995
B,ET,2020-04-01,108744
B,ET,2020-05-01,110455
