level,model,indicator,estimate,date,value
ktn,gfs,fremdkapital,Rechnung,2002-01-01,77377.43260441
ktn,gfs,fremdkapital,Rechnung,2003-01-01,80151.77446824
ktn,gfs,fremdkapital,Rechnung,2004-01-01,84511.97595613
ktn,gfs,fremdkapital,Rechnung,2005-01-01,74316.27696318
ktn,gfs,fremdkapital,Rechnung,2006-01-01,70634.57403672
ktn,gfs,fremdkapital,Rechnung,2007-01-01,69815.92083198
ktn,gfs,fremdkapital,Rechnung,2008-01-01,74409.38739637
ktn,gfs,fremdkapital,Rechnung,2009-01-01,69849.16508956
ktn,gfs,fremdkapital,Rechnung,2010-01-01,68029.95839409
ktn,gfs,fremdkapital,Rechnung,2011-01-01,69780.36881925
ktn,gfs,fremdkapital,Rechnung,2012-01-01,73138.0813521
ktn,gfs,fremdkapital,Rechnung,2013-01-01,79206.72235542
ktn,gfs,fremdkapital,Rechnung,2014-01-01,82607.05362245
ktn,gfs,fremdkapital,Rechnung,2015-01-01,83932.09808555
ktn,gfs,fremdkapital,Rechnung,2016-01-01,86603.32681185
ktn,gfs,fremdkapital,Rechnung,2017-01-01,86653.13280635
ktn,gfs,fremdkapital,Rechnung,2018-01-01,89379.52180183
ktn,gfs,fremdkapital,Rechnung,2019-01-01,93102.3517369
ktn,gfs,fremdkapital,Rechnung,2020-01-01,98746.13048004
ktn,gfs,fremdkapital,Rechnung,2021-01-01,97593.81223998
ktn,gfs,fremdkapital,Rechnung,2022-01-01,92741.28069403
ktn,gfs,fremdkapital,Rechnung,2023-01-01,92080.89616692
ktn,gfs,fremdkapital,Rechnung,2024-01-01,95353.16116397
ktn,gfs,fremdkapital,Vorhandene Daten,2025-01-01,98886.3375613
ktn,gfs,maastricht_schuld,Rechnung,1990-01-01,26690.48542962
ktn,gfs,maastricht_schuld,Rechnung,1991-01-01,30421.42879842
ktn,gfs,maastricht_schuld,Rechnung,1992-01-01,35019.50106468
ktn,gfs,maastricht_schuld,Rechnung,1993-01-01,41586.58172745
ktn,gfs,maastricht_schuld,Rechnung,1994-01-01,45923.50617391
ktn,gfs,maastricht_schuld,Rechnung,1995-01-01,47830.22865804
ktn,gfs,maastricht_schuld,Rechnung,1996-01-01,50460.84806304
ktn,gfs,maastricht_schuld,Rechnung,1997-01-01,53863.59691018
ktn,gfs,maastricht_schuld,Rechnung,1998-01-01,56479.59865464
ktn,gfs,maastricht_schuld,Rechnung,1999-01-01,56342.0885838
ktn,gfs,maastricht_schuld,Rechnung,2000-01-01,57654.66022999
ktn,gfs,maastricht_schuld,Rechnung,2001-01-01,56862.71324121
ktn,gfs,maastricht_schuld,Rechnung,2002-01-01,58523.91164806
ktn,gfs,maastricht_schuld,Rechnung,2003-01-01,63356.71607525
ktn,gfs,maastricht_schuld,Rechnung,2004-01-01,63592.67224454
ktn,gfs,maastricht_schuld,Rechnung,2005-01-01,55972.80616704
ktn,gfs,maastricht_schuld,Rechnung,2006-01-01,52316.36317188
ktn,gfs,maastricht_schuld,Rechnung,2007-01-01,50108.75574425
ktn,gfs,maastricht_schuld,Rechnung,2008-01-01,45065.28169809
ktn,gfs,maastricht_schuld,Rechnung,2009-01-01,41398.65414068
ktn,gfs,maastricht_schuld,Rechnung,2010-01-01,40901.34320362
ktn,gfs,maastricht_schuld,Rechnung,2011-01-01,39384.87578174
ktn,gfs,maastricht_schuld,Rechnung,2012-01-01,42954.09212134
ktn,gfs,maastricht_schuld,Rechnung,2013-01-01,45661.8691919
ktn,gfs,maastricht_schuld,Rechnung,2014-01-01,50886.41710117
ktn,gfs,maastricht_schuld,Rechnung,2015-01-01,51599.83086313
ktn,gfs,maastricht_schuld,Rechnung,2016-01-01,52631.12955646
ktn,gfs,maastricht_schuld,Rechnung,2017-01-01,51997.44112926
ktn,gfs,maastricht_schuld,Rechnung,2018-01-01,51046.70828464
ktn,gfs,maastricht_schuld,Rechnung,2019-01-01,51429.49908708
ktn,gfs,maastricht_schuld,Rechnung,2020-01-01,56864.1678584
ktn,gfs,maastricht_schuld,Rechnung,2021-01-01,55908.56782302
ktn,gfs,maastricht_schuld,Rechnung,2022-01-01,51532.41830609
ktn,gfs,maastricht_schuld,Rechnung,2023-01-01,50899.61763764
ktn,gfs,maastricht_schuld,Rechnung,2024-01-01,53103.85238923
ktn,gfs,maastricht_schuld,Vorhandene Daten,2025-01-01,54910.84831591
ktn,gfs,nettoschuld,Rechnung,1990-01-01,20727.84707782
ktn,gfs,nettoschuld,Rechnung,1991-01-01,24999.10803012
ktn,gfs,nettoschuld,Rechnung,1992-01-01,29530.4862065
ktn,gfs,nettoschuld,Rechnung,1993-01-01,35597.97884
ktn,gfs,nettoschuld,Rechnung,1994-01-01,39972.81962711
ktn,gfs,nettoschuld,Rechnung,1995-01-01,42618.20416318
ktn,gfs,nettoschuld,Rechnung,1996-01-01,45144.91658373
ktn,gfs,nettoschuld,Rechnung,1997-01-01,47815.6623353
ktn,gfs,nettoschuld,Rechnung,1998-01-01,49276.65611819
ktn,gfs,nettoschuld,Rechnung,1999-01-01,47127.52519365
ktn,gfs,nettoschuld,Rechnung,2000-01-01,46469.41646082
ktn,gfs,nettoschuld,Rechnung,2001-01-01,45219.23881617
ktn,gfs,nettoschuld,Rechnung,2002-01-01,51061.40888304
ktn,gfs,nettoschuld,Rechnung,2003-01-01,53119.96282048
ktn,gfs,nettoschuld,Rechnung,2004-01-01,56627.94553283
ktn,gfs,nettoschuld,Rechnung,2005-01-01,40817.927375
ktn,gfs,nettoschuld,Rechnung,2006-01-01,37047.9879129
ktn,gfs,nettoschuld,Rechnung,2007-01-01,32701.3433212
ktn,gfs,nettoschuld,Rechnung,2008-01-01,37219.91086205
ktn,gfs,nettoschuld,Rechnung,2009-01-01,28988.52731701
ktn,gfs,nettoschuld,Rechnung,2010-01-01,26783.10729642
ktn,gfs,nettoschuld,Rechnung,2011-01-01,28535.01043297
ktn,gfs,nettoschuld,Rechnung,2012-01-01,28911.74423829
ktn,gfs,nettoschuld,Rechnung,2013-01-01,33582.2990311
ktn,gfs,nettoschuld,Rechnung,2014-01-01,31353.02534801
ktn,gfs,nettoschuld,Rechnung,2015-01-01,33642.10337729
ktn,gfs,nettoschuld,Rechnung,2016-01-01,34830.38072923
ktn,gfs,nettoschuld,Rechnung,2017-01-01,32417.74296122
ktn,gfs,nettoschuld,Rechnung,2018-01-01,31472.68176798
ktn,gfs,nettoschuld,Rechnung,2019-01-01,31853.05000658
ktn,gfs,nettoschuld,Rechnung,2020-01-01,34549.45324279
ktn,gfs,nettoschuld,Rechnung,2021-01-01,31202.17075772
ktn,gfs,nettoschuld,Rechnung,2022-01-01,26043.89963852
ktn,gfs,nettoschuld,Rechnung,2023-01-01,24973.43957603
ktn,gfs,nettoschuld,Rechnung,2024-01-01,25992.56911479
ktn,gfs,nettoschuld,Vorhandene Daten,2025-01-01,24516.3126596
ktn,gfs,nettoschuldenquote,Rechnung,1990-01-01,0.0553093564781665
ktn,gfs,nettoschuldenquote,Rechnung,1991-01-01,0.0638684627217418
ktn,gfs,nettoschuldenquote,Rechnung,1992-01-01,0.0739080938125673
ktn,gfs,nettoschuldenquote,Rechnung,1993-01-01,0.0871816545150264
ktn,gfs,nettoschuldenquote,Rechnung,1994-01-01,0.0955369283048852
ktn,gfs,nettoschuldenquote,Rechnung,1995-01-01,0.100629655123302
ktn,gfs,nettoschuldenquote,Rechnung,1996-01-01,0.105755067614496
ktn,gfs,nettoschuldenquote,Rechnung,1997-01-01,0.110238475632887
ktn,gfs,nettoschuldenquote,Rechnung,1998-01-01,0.110745296772402
ktn,gfs,nettoschuldenquote,Rechnung,1999-01-01,0.103912442723344
ktn,gfs,nettoschuldenquote,Rechnung,2000-01-01,0.0974621626394554
ktn,gfs,nettoschuldenquote,Rechnung,2001-01-01,0.0923455507298404
ktn,gfs,nettoschuldenquote,Rechnung,2002-01-01,0.104357573168386
ktn,gfs,nettoschuldenquote,Rechnung,2003-01-01,0.107606163371199
ktn,gfs,nettoschuldenquote,Rechnung,2004-01-01,0.111339175403194
ktn,gfs,nettoschuldenquote,Rechnung,2005-01-01,0.0772187628169739
ktn,gfs,nettoschuldenquote,Rechnung,2006-01-01,0.0659029666643953
ktn,gfs,nettoschuldenquote,Rechnung,2007-01-01,0.0545939373784574
ktn,gfs,nettoschuldenquote,Rechnung,2008-01-01,0.0597946866253964
ktn,gfs,nettoschuldenquote,Rechnung,2009-01-01,0.047265087532611
ktn,gfs,nettoschuldenquote,Rechnung,2010-01-01,0.042100416955022
ktn,gfs,nettoschuldenquote,Rechnung,2011-01-01,0.0441846838271552
ktn,gfs,nettoschuldenquote,Rechnung,2012-01-01,0.0441809687318349
ktn,gfs,nettoschuldenquote,Rechnung,2013-01-01,0.0504079444064951
ktn,gfs,nettoschuldenquote,Rechnung,2014-01-01,0.0461738024586751
ktn,gfs,nettoschuldenquote,Rechnung,2015-01-01,0.0495004160524092
ktn,gfs,nettoschuldenquote,Rechnung,2016-01-01,0.0505958291238866
ktn,gfs,nettoschuldenquote,Rechnung,2017-01-01,0.0465877493557104
ktn,gfs,nettoschuldenquote,Rechnung,2018-01-01,0.043447556234834
ktn,gfs,nettoschuldenquote,Rechnung,2019-01-01,0.0435269425471425
ktn,gfs,nettoschuldenquote,Rechnung,2020-01-01,0.0486711692014162
ktn,gfs,nettoschuldenquote,Rechnung,2021-01-01,0.0406130539070963
ktn,gfs,nettoschuldenquote,Rechnung,2022-01-01,0.0317723343940886
ktn,gfs,nettoschuldenquote,Rechnung,2023-01-01,0.0299373586659411
ktn,gfs,nettoschuldenquote,Rechnung,2024-01-01,0.0304377967252287
ktn,gfs,nettoschuldenquote,Vorhandene Daten,2025-01-01,0.0282512890893656
ktn,gfs,nettozugang_sachvermoegen,Rechnung,1990-01-01,1052.69017405
ktn,gfs,nettozugang_sachvermoegen,Rechnung,1991-01-01,1338.43702364
ktn,gfs,nettozugang_sachvermoegen,Rechnung,1992-01-01,1302.13531214
ktn,gfs,nettozugang_sachvermoegen,Rechnung,1993-01-01,1504.01385176
ktn,gfs,nettozugang_sachvermoegen,Rechnung,1994-01-01,1589.51982027
ktn,gfs,nettozugang_sachvermoegen,Rechnung,1995-01-01,1107.93311721
ktn,gfs,nettozugang_sachvermoegen,Rechnung,1996-01-01,1281.20320776
ktn,gfs,nettozugang_sachvermoegen,Rechnung,1997-01-01,1242.73732343
ktn,gfs,nettozugang_sachvermoegen,Rechnung,1998-01-01,1308.04395918
ktn,gfs,nettozugang_sachvermoegen,Rechnung,1999-01-01,1393.48381361
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2000-01-01,963.0382292
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2001-01-01,1195.98792268
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2002-01-01,1299.28002123
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2003-01-01,1270.53289858
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2004-01-01,1095.44578724
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2005-01-01,753.84137132
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2006-01-01,654.12361742
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2007-01-01,893.09914718
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2008-01-01,-887.85425448
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2009-01-01,-345.5494626
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2010-01-01,22.74488126
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2011-01-01,224.46455744
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2012-01-01,668.02791626
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2013-01-01,46.11099534
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2014-01-01,138.91906842
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2015-01-01,15.28937709
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2016-01-01,-54.23481204
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2017-01-01,-294.40069498
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2018-01-01,-7.66376349999995
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2019-01-01,61.37365492
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2020-01-01,208.04188676
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2021-01-01,61.38051503
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2022-01-01,-663.27715758
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2023-01-01,-153.88543291
ktn,gfs,nettozugang_sachvermoegen,Rechnung,2024-01-01,-385.64456334
ktn,gfs,nettozugang_sachvermoegen,Vorhandene Daten,2025-01-01,245.40699843
ktn,gfs,saldo,Rechnung,1990-01-01,-1527.57934514001
ktn,gfs,saldo,Rechnung,1991-01-01,-3375.29203974999
ktn,gfs,saldo,Rechnung,1992-01-01,-3838.25464342
ktn,gfs,saldo,Rechnung,1993-01-01,-2756.49097933
ktn,gfs,saldo,Rechnung,1994-01-01,-2273.54510575
ktn,gfs,saldo,Rechnung,1995-01-01,-1985.31591094
ktn,gfs,saldo,Rechnung,1996-01-01,-2165.06839466
ktn,gfs,saldo,Rechnung,1997-01-01,-2161.65064092001
ktn,gfs,saldo,Rechnung,1998-01-01,-915.92062348
ktn,gfs,saldo,Rechnung,1999-01-01,465.084779069999
ktn,gfs,saldo,Rechnung,2000-01-01,68.838325069999
ktn,gfs,saldo,Rechnung,2001-01-01,-725.129253309991
ktn,gfs,saldo,Rechnung,2002-01-01,-1020.33688000999
ktn,gfs,saldo,Rechnung,2003-01-01,-2589.19087057999
ktn,gfs,saldo,Rechnung,2004-01-01,-2668.68117613999
ktn,gfs,saldo,Rechnung,2005-01-01,-1000.39097309
ktn,gfs,saldo,Rechnung,2006-01-01,1646.82949413
ktn,gfs,saldo,Rechnung,2007-01-01,3422.42297258
ktn,gfs,saldo,Rechnung,2008-01-01,4036.64976990999
ktn,gfs,saldo,Rechnung,2009-01-01,2353.91315917001
ktn,gfs,saldo,Rechnung,2010-01-01,1357.51151493001
ktn,gfs,saldo,Rechnung,2011-01-01,1343.44720603
ktn,gfs,saldo,Rechnung,2012-01-01,-954.585542579996
ktn,gfs,saldo,Rechnung,2013-01-01,-4309.68730691999
ktn,gfs,saldo,Rechnung,2014-01-01,-2052.28320811001
ktn,gfs,saldo,Rechnung,2015-01-01,478.284578600011
ktn,gfs,saldo,Rechnung,2016-01-01,821.470764160011
ktn,gfs,saldo,Rechnung,2017-01-01,2219.50979651
ktn,gfs,saldo,Rechnung,2018-01-01,2786.71384151999
ktn,gfs,saldo,Rechnung,2019-01-01,3452.39845968001
ktn,gfs,saldo,Rechnung,2020-01-01,-3749.90480888
ktn,gfs,saldo,Rechnung,2021-01-01,2919.32867067
ktn,gfs,saldo,Rechnung,2022-01-01,4883.61558427
ktn,gfs,saldo,Rechnung,2023-01-01,-125.306638130016
ktn,gfs,saldo,Rechnung,2024-01-01,66.0180423900019
ktn,gfs,saldo,Vorhandene Daten,2025-01-01,1478.42543654999
ktn,gfs,schuldenquote,Rechnung,1990-01-01,0.071219821704581
ktn,gfs,schuldenquote,Rechnung,1991-01-01,0.0777215686580911
ktn,gfs,schuldenquote,Rechnung,1992-01-01,0.0876458501854253
ktn,gfs,schuldenquote,Rechnung,1993-01-01,0.101848113819022
ktn,gfs,schuldenquote,Rechnung,1994-01-01,0.109759350422961
ktn,gfs,schuldenquote,Rechnung,1995-01-01,0.112936232505207
ktn,gfs,schuldenquote,Rechnung,1996-01-01,0.118208002198743
ktn,gfs,schuldenquote,Rechnung,1997-01-01,0.124181921267645
ktn,gfs,schuldenquote,Rechnung,1998-01-01,0.126933327204509
ktn,gfs,schuldenquote,Rechnung,1999-01-01,0.124229821719273
ktn,gfs,schuldenquote,Rechnung,2000-01-01,0.120921421016671
ktn,gfs,schuldenquote,Rechnung,2001-01-01,0.116123550677169
ktn,gfs,schuldenquote,Rechnung,2002-01-01,0.119609182854748
ktn,gfs,schuldenquote,Rechnung,2003-01-01,0.128342957687981
ktn,gfs,schuldenquote,Rechnung,2004-01-01,0.125032890082298
ktn,gfs,schuldenquote,Rechnung,2005-01-01,0.10588854264708
ktn,gfs,schuldenquote,Rechnung,2006-01-01,0.0930631791994914
ktn,gfs,schuldenquote,Rechnung,2007-01-01,0.0836551039002889
ktn,gfs,schuldenquote,Rechnung,2008-01-01,0.0723984645425368
ktn,gfs,schuldenquote,Rechnung,2009-01-01,0.067499496966283
ktn,gfs,schuldenquote,Rechnung,2010-01-01,0.0642928986482098
ktn,gfs,schuldenquote,Rechnung,2011-01-01,0.0609850235757155
ktn,gfs,schuldenquote,Rechnung,2012-01-01,0.0656395333770261
ktn,gfs,schuldenquote,Rechnung,2013-01-01,0.0685397078261486
ktn,gfs,schuldenquote,Rechnung,2014-01-01,0.0749407543603539
ktn,gfs,schuldenquote,Rechnung,2015-01-01,0.0759231094237436
ktn,gfs,schuldenquote,Rechnung,2016-01-01,0.0764538193922481
ktn,gfs,schuldenquote,Rechnung,2017-01-01,0.0747258610004447
ktn,gfs,schuldenquote,Rechnung,2018-01-01,0.0704692007230375
ktn,gfs,schuldenquote,Rechnung,2019-01-01,0.07027800639277
ktn,gfs,schuldenquote,Rechnung,2020-01-01,0.0801067824687352
ktn,gfs,schuldenquote,Rechnung,2021-01-01,0.0727711445622118
ktn,gfs,schuldenquote,Rechnung,2022-01-01,0.0628671300873662
ktn,gfs,schuldenquote,Rechnung,2023-01-01,0.0610168296817177
ktn,gfs,schuldenquote,Rechnung,2024-01-01,0.0621856291777717
ktn,gfs,schuldenquote,Vorhandene Daten,2025-01-01,0.0632763283555051
ktn,gfs,staatsquote,Rechnung,1990-01-01,0.103765675596057
ktn,gfs,staatsquote,Rechnung,1991-01-01,0.110167394894471
ktn,gfs,staatsquote,Rechnung,1992-01-01,0.113735303002079
ktn,gfs,staatsquote,Rechnung,1993-01-01,0.114718952829807
ktn,gfs,staatsquote,Rechnung,1994-01-01,0.11602588341252
ktn,gfs,staatsquote,Rechnung,1995-01-01,0.115947752805434
ktn,gfs,staatsquote,Rechnung,1996-01-01,0.120091277651772
ktn,gfs,staatsquote,Rechnung,1997-01-01,0.120335013107992
ktn,gfs,staatsquote,Rechnung,1998-01-01,0.119233508868085
ktn,gfs,staatsquote,Rechnung,1999-01-01,0.120847255179453
ktn,gfs,staatsquote,Rechnung,2000-01-01,0.119818236594427
ktn,gfs,staatsquote,Rechnung,2001-01-01,0.122931259294174
ktn,gfs,staatsquote,Rechnung,2002-01-01,0.127389704704444
ktn,gfs,staatsquote,Rechnung,2003-01-01,0.130269961110906
ktn,gfs,staatsquote,Rechnung,2004-01-01,0.129626346336906
ktn,gfs,staatsquote,Rechnung,2005-01-01,0.126493654357209
ktn,gfs,staatsquote,Rechnung,2006-01-01,0.119636712863549
ktn,gfs,staatsquote,Rechnung,2007-01-01,0.116922882288636
ktn,gfs,staatsquote,Rechnung,2008-01-01,0.117967263131089
ktn,gfs,staatsquote,Rechnung,2009-01-01,0.123303535444814
ktn,gfs,staatsquote,Rechnung,2010-01-01,0.122692842793253
ktn,gfs,staatsquote,Rechnung,2011-01-01,0.124357268917818
ktn,gfs,staatsquote,Rechnung,2012-01-01,0.127746087619101
ktn,gfs,staatsquote,Rechnung,2013-01-01,0.132253685473835
ktn,gfs,staatsquote,Rechnung,2014-01-01,0.128808035041779
ktn,gfs,staatsquote,Rechnung,2015-01-01,0.130229640979078
ktn,gfs,staatsquote,Rechnung,2016-01-01,0.129661455897649
ktn,gfs,staatsquote,Rechnung,2017-01-01,0.129361037938412
ktn,gfs,staatsquote,Rechnung,2018-01-01,0.127425372668041
ktn,gfs,staatsquote,Rechnung,2019-01-01,0.127960891058575
ktn,gfs,staatsquote,Rechnung,2020-01-01,0.146481554077192
ktn,gfs,staatsquote,Rechnung,2021-01-01,0.137020008255715
ktn,gfs,staatsquote,Rechnung,2022-01-01,0.128852053797228
