canton,fuel,date,value
19,PH,2019-12-01,322
19,PH,2020-01-01,162
19,PH,2020-02-01,116
19,PH,2020-03-01,133
19,PH,2020-04-01,81
19,PH,2020-05-01,130
19,PH,2020-06-01,208
19,PH,2020-07-01,146
19,PH,2020-08-01,134
19,PH,2020-09-01,192
19,PH,2020-10-01,231
19,PH,2020-11-01,263
19,PH,2020-12-01,333
19,PH,2021-01-01,161
19,PH,2021-02-01,253
19,PH,2021-03-01,295
19,PH,2021-04-01,264
19,PH,2021-05-01,245
19,PH,2021-06-01,314
19,PH,2021-07-01,290
19,PH,2021-08-01,274
19,PH,2021-09-01,293
19,PH,2021-10-01,245
19,PH,2021-11-01,232
19,PH,2021-12-01,329
19,PH,2022-01-01,298
19,PH,2022-02-01,250
19,PH,2022-03-01,382
19,PH,2022-04-01,289
19,PH,2022-05-01,311
19,PH,2022-06-01,297
19,PH,2022-07-01,202
19,PH,2022-08-01,241
19,PH,2022-09-01,356
19,PH,2022-10-01,295
19,PH,2022-11-01,313
19,PH,2022-12-01,301
19,PH,2023-01-01,272
19,PH,2023-02-01,275
19,PH,2023-03-01,415
19,PH,2023-04-01,325
19,PH,2023-05-01,293
19,PH,2023-06-01,392
19,PH,2023-07-01,292
19,PH,2023-08-01,326
19,PH,2023-09-01,340
19,PH,2023-10-01,359
19,PH,2023-11-01,385
19,PH,2023-12-01,452
19,PH,2024-01-01,320
19,PH,2024-02-01,401
19,PH,2024-03-01,509
19,PH,2024-04-01,367
19,PH,2024-05-01,334
19,PH,2024-06-01,414
19,PH,2024-07-01,349
19,PH,2024-08-01,361
19,PH,2024-09-01,418
19,PH,2024-10-01,425
19,PH,2024-11-01,451
19,PH,2024-12-01,470
19,PH,2025-01-01,321
19,PH,2025-02-01,349
19,PH,2025-03-01,487
19,PH,2025-04-01,390
19,PH,2025-05-01,417
19,PH,2025-06-01,451
19,PH,2025-07-01,403
19,PH,2025-08-01,403
19,PH,2025-09-01,429
19,PH,2025-10-01,395
19,PH,2025-11-01,375
19,PH,2025-12-01,499
19,PH,2026-01-01,347
19,PH,2026-02-01,362
19,PH,2026-03-01,580
19,PH,2026-04-01,381
19,PH,2026-05-01,437
19,PH,2026-06-01,539
19,PH,2026-07-01,344
19,PH,2026-08-01,360
19,_O,2005-01-01,0
19,_O,2005-02-01,0
19,_O,2005-03-01,0
19,_O,2005-04-01,1
19,_O,2005-05-01,0
19,_O,2005-06-01,0
19,_O,2005-07-01,0
19,_O,2005-08-01,1
19,_O,2005-09-01,0
19,_O,2005-10-01,0
19,_O,2005-11-01,0
19,_O,2005-12-01,0
19,_O,2006-01-01,0
19,_O,2006-02-01,0
19,_O,2006-03-01,0
19,_O,2006-04-01,0
19,_O,2006-05-01,0
19,_O,2006-06-01,1
19,_O,2006-07-01,0
19,_O,2006-08-01,0
19,_O,2006-09-01,2
19,_O,2006-10-01,1
19,_O,2006-11-01,0
19,_O,2006-12-01,1
19,_O,2007-01-01,2
19,_O,2007-02-01,2
19,_O,2007-03-01,4
19,_O,2007-04-01,6
19,_O,2007-05-01,6
19,_O,2007-06-01,8
19,_O,2007-07-01,23
19,_O,2007-08-01,29
19,_O,2007-09-01,7
19,_O,2007-10-01,12
19,_O,2007-11-01,8
19,_O,2007-12-01,11
19,_O,2008-01-01,4
19,_O,2008-02-01,5
19,_O,2008-03-01,6
19,_O,2008-04-01,5
19,_O,2008-05-01,8
19,_O,2008-06-01,9
19,_O,2008-07-01,12
19,_O,2008-08-01,8
19,_O,2008-09-01,5
19,_O,2008-10-01,12
19,_O,2008-11-01,2
19,_O,2008-12-01,7
19,_O,2009-01-01,2
19,_O,2009-02-01,4
19,_O,2009-03-01,3
19,_O,2009-04-01,1
19,_O,2009-05-01,1
19,_O,2009-06-01,6
19,_O,2009-07-01,3
19,_O,2009-08-01,3
19,_O,2009-09-01,3
19,_O,2009-10-01,5
19,_O,2009-11-01,6
19,_O,2009-12-01,4
19,_O,2010-01-01,5
19,_O,2010-02-01,2
19,_O,2010-03-01,8
19,_O,2010-04-01,2
19,_O,2010-05-01,5
19,_O,2010-06-01,6
19,_O,2010-07-01,1
19,_O,2010-08-01,1
19,_O,2010-09-01,1
19,_O,2010-10-01,0
19,_O,2010-11-01,3
19,_O,2010-12-01,3
19,_O,2011-01-01,2
19,_O,2011-02-01,2
19,_O,2011-03-01,5
19,_O,2011-04-01,1
19,_O,2011-05-01,3
19,_O,2011-06-01,1
19,_O,2011-07-01,2
19,_O,2011-08-01,1
19,_O,2011-09-01,1
19,_O,2011-10-01,3
19,_O,2011-11-01,4
19,_O,2011-12-01,1
19,_O,2012-01-01,3
19,_O,2012-02-01,1
19,_O,2012-03-01,3
19,_O,2012-04-01,4
19,_O,2012-05-01,1
19,_O,2012-06-01,0
19,_O,2012-07-01,2
19,_O,2012-08-01,0
19,_O,2012-09-01,1
19,_O,2012-10-01,0
19,_O,2012-11-01,3
19,_O,2012-12-01,1
19,_O,2013-01-01,2
19,_O,2013-02-01,1
19,_O,2013-03-01,2
19,_O,2013-04-01,1
19,_O,2013-05-01,0
19,_O,2013-06-01,1
19,_O,2013-07-01,0
19,_O,2013-08-01,1
19,_O,2013-09-01,1
19,_O,2013-10-01,1
19,_O,2013-11-01,2
19,_O,2013-12-01,0
19,_O,2014-01-01,1
19,_O,2014-02-01,0
19,_O,2014-03-01,0
19,_O,2014-04-01,0
19,_O,2014-05-01,0
19,_O,2014-06-01,0
19,_O,2014-07-01,0
19,_O,2014-08-01,0
19,_O,2014-09-01,0
19,_O,2014-10-01,0
19,_O,2014-11-01,0
19,_O,2014-12-01,0
19,_O,2015-01-01,0
19,_O,2015-02-01,0
19,_O,2015-03-01,0
19,_O,2015-04-01,0
19,_O,2015-05-01,0
19,_O,2015-06-01,0
19,_O,2015-07-01,0
19,_O,2015-08-01,0
19,_O,2015-09-01,0
19,_O,2015-10-01,0
19,_O,2015-11-01,0
19,_O,2015-12-01,0
19,_O,2016-01-01,0
19,_O,2016-02-01,0
19,_O,2016-03-01,0
19,_O,2016-04-01,0
19,_O,2016-05-01,0
19,_O,2016-06-01,0
19,_O,2016-07-01,0
19,_O,2016-08-01,0
19,_O,2016-09-01,0
19,_O,2016-10-01,0
19,_O,2016-11-01,0
19,_O,2016-12-01,0
19,_O,2017-01-01,0
19,_O,2017-02-01,0
19,_O,2017-03-01,0
19,_O,2017-04-01,0
19,_O,2017-05-01,0
19,_O,2017-06-01,0
19,_O,2017-07-01,0
19,_O,2017-08-01,0
19,_O,2017-09-01,0
19,_O,2017-10-01,0
19,_O,2017-11-01,0
19,_O,2017-12-01,0
19,_O,2018-01-01,0
19,_O,2018-02-01,0
19,_O,2018-03-01,0
19,_O,2018-04-01,0
19,_O,2018-05-01,0
19,_O,2018-06-01,0
19,_O,2018-07-01,0
19,_O,2018-08-01,0
19,_O,2018-09-01,0
19,_O,2018-10-01,0
19,_O,2018-11-01,0
19,_O,2018-12-01,0
19,_O,2019-01-01,0
19,_O,2019-02-01,0
19,_O,2019-03-01,0
19,_O,2019-04-01,0
19,_O,2019-05-01,0
19,_O,2019-06-01,0
19,_O,2019-07-01,0
19,_O,2019-08-01,0
19,_O,2019-09-01,0
19,_O,2019-10-01,0
19,_O,2019-11-01,0
19,_O,2019-12-01,0
19,_O,2020-01-01,0
19,_O,2020-02-01,0
19,_O,2020-03-01,0
19,_O,2020-04-01,0
19,_O,2020-05-01,0
19,_O,2020-06-01,0
19,_O,2020-07-01,0
19,_O,2020-08-01,0
19,_O,2020-09-01,0
19,_O,2020-10-01,0
19,_O,2020-11-01,0
19,_O,2020-12-01,0
19,_O,2021-01-01,0
19,_O,2021-02-01,0
19,_O,2021-03-01,0
19,_O,2021-04-01,0
19,_O,2021-05-01,0
19,_O,2021-06-01,0
19,_O,2021-07-01,0
19,_O,2021-08-01,0
19,_O,2021-09-01,0
19,_O,2021-10-01,0
19,_O,2021-11-01,0
19,_O,2021-12-01,0
19,_O,2022-01-01,0
19,_O,2022-02-01,0
19,_O,2022-03-01,0
19,_O,2022-04-01,0
19,_O,2022-05-01,0
19,_O,2022-06-01,0
19,_O,2022-07-01,0
19,_O,2022-08-01,0
19,_O,2022-09-01,0
19,_O,2022-10-01,0
19,_O,2022-11-01,0
19,_O,2022-12-01,0
19,_O,2023-01-01,0
19,_O,2023-02-01,0
19,_O,2023-03-01,0
19,_O,2023-04-01,0
19,_O,2023-05-01,0
19,_O,2023-06-01,0
19,_O,2023-07-01,0
19,_O,2023-08-01,0
19,_O,2023-09-01,0
19,_O,2023-10-01,0
19,_O,2023-11-01,0
19,_O,2023-12-01,0
19,_O,2024-01-01,0
19,_O,2024-02-01,0
19,_O,2024-03-01,0
19,_O,2024-04-01,0
19,_O,2024-05-01,0
19,_O,2024-06-01,0
19,_O,2024-07-01,0
19,_O,2024-08-01,0
19,_O,2024-09-01,0
19,_O,2024-10-01,0
19,_O,2024-11-01,0
19,_O,2024-12-01,0
19,_O,2025-01-01,0
19,_O,2025-02-01,0
19,_O,2025-03-01,0
19,_O,2025-04-01,0
19,_O,2025-05-01,0
19,_O,2025-06-01,0
19,_O,2025-07-01,0
19,_O,2025-08-01,0
19,_O,2025-09-01,0
19,_O,2025-10-01,0
19,_O,2025-11-01,0
19,_O,2025-12-01,0
19,_O,2026-01-01,0
19,_O,2026-02-01,0
19,_O,2026-03-01,0
19,_O,2026-04-01,0
19,_O,2026-05-01,0
19,_O,2026-06-01,0
19,_O,2026-07-01,0
19,_O,2026-08-01,0
19,_T,2005-01-01,1346
19,_T,2005-02-01,1222
19,_T,2005-03-01,1926
19,_T,2005-04-01,2383
19,_T,2005-05-01,2050
19,_T,2005-06-01,2056
19,_T,2005-07-01,1550
19,_T,2005-08-01,1435
19,_T,2005-09-01,1683
19,_T,2005-10-01,1490
19,_T,2005-11-01,1708
19,_T,2005-12-01,1591
19,_T,2006-01-01,1543
19,_T,2006-02-01,1278
19,_T,2006-03-01,2063
19,_T,2006-04-01,1898
19,_T,2006-05-01,2097
19,_T,2006-06-01,2106
19,_T,2006-07-01,1552
19,_T,2006-08-01,1428
19,_T,2006-09-01,1540
19,_T,2006-10-01,1613
19,_T,2006-11-01,1651
19,_T,2006-12-01,1665
19,_T,2007-01-01,1328
19,_T,2007-02-01,1439
19,_T,2007-03-01,2068
19,_T,2007-04-01,1879
19,_T,2007-05-01,2094
19,_T,2007-06-01,2396
19,_T,2007-07-01,1710
19,_T,2007-08-01,1720
19,_T,2007-09-01,1632
19,_T,2007-10-01,1834
19,_T,2007-11-01,1977
19,_T,2007-12-01,1563
19,_T,2008-01-01,1654
19,_T,2008-02-01,1605
19,_T,2008-03-01,1894
19,_T,2008-04-01,2254
19,_T,2008-05-01,1914
19,_T,2008-06-01,2174
19,_T,2008-07-01,1795
19,_T,2008-08-01,1419
19,_T,2008-09-01,1677
19,_T,2008-10-01,1893
19,_T,2008-11-01,1568
19,_T,2008-12-01,1756
19,_T,2009-01-01,1352
19,_T,2009-02-01,1427
19,_T,2009-03-01,1916
19,_T,2009-04-01,1982
19,_T,2009-05-01,1711
19,_T,2009-06-01,1849
19,_T,2009-07-01,1640
19,_T,2009-08-01,1378
19,_T,2009-09-01,1689
19,_T,2009-10-01,1825
19,_T,2009-11-01,1704
19,_T,2009-12-01,1767
19,_T,2010-01-01,1428
19,_T,2010-02-01,1459
19,_T,2010-03-01,2184
19,_T,2010-04-01,1994
19,_T,2010-05-01,1862
19,_T,2010-06-01,2329
19,_T,2010-07-01,1741
19,_T,2010-08-01,1572
19,_T,2010-09-01,1819
19,_T,2010-10-01,1892
19,_T,2010-11-01,2021
19,_T,2010-12-01,2093
19,_T,2011-01-01,1587
19,_T,2011-02-01,1728
19,_T,2011-03-01,2353
19,_T,2011-04-01,2184
19,_T,2011-05-01,2329
19,_T,2011-06-01,2163
19,_T,2011-07-01,1744
19,_T,2011-08-01,1833
19,_T,2011-09-01,2264
19,_T,2011-10-01,2199
19,_T,2011-11-01,2346
19,_T,2011-12-01,2251
19,_T,2012-01-01,1891
19,_T,2012-02-01,1881
19,_T,2012-03-01,2709
19,_T,2012-04-01,2302
19,_T,2012-05-01,2328
19,_T,2012-06-01,2971
19,_T,2012-07-01,1690
19,_T,2012-08-01,1716
19,_T,2012-09-01,1640
19,_T,2012-10-01,1977
19,_T,2012-11-01,2108
19,_T,2012-12-01,2310
19,_T,2013-01-01,1546
19,_T,2013-02-01,1616
19,_T,2013-03-01,2278
19,_T,2013-04-01,2132
19,_T,2013-05-01,1973
19,_T,2013-06-01,1986
19,_T,2013-07-01,1816
19,_T,2013-08-01,1659
19,_T,2013-09-01,1780
19,_T,2013-10-01,1999
19,_T,2013-11-01,1957
19,_T,2013-12-01,2300
19,_T,2014-01-01,1510
19,_T,2014-02-01,1672
19,_T,2014-03-01,2073
19,_T,2014-04-01,2093
19,_T,2014-05-01,1869
19,_T,2014-06-01,2032
19,_T,2014-07-01,1933
19,_T,2014-08-01,1609
19,_T,2014-09-01,1696
19,_T,2014-10-01,2118
19,_T,2014-11-01,1830
19,_T,2014-12-01,2576
19,_T,2015-01-01,1283
19,_T,2015-02-01,1776
19,_T,2015-03-01,2443
19,_T,2015-04-01,2287
19,_T,2015-05-01,2077
19,_T,2015-06-01,2500
19,_T,2015-07-01,2037
19,_T,2015-08-01,1856
19,_T,2015-09-01,1899
19,_T,2015-10-01,1981
19,_T,2015-11-01,2044
19,_T,2015-12-01,2252
19,_T,2016-01-01,1632
19,_T,2016-02-01,1668
19,_T,2016-03-01,2327
19,_T,2016-04-01,2244
19,_T,2016-05-01,1940
19,_T,2016-06-01,2287
19,_T,2016-07-01,1709
19,_T,2016-08-01,1743
19,_T,2016-09-01,2057
19,_T,2016-10-01,1811
19,_T,2016-11-01,2096
19,_T,2016-12-01,2842
19,_T,2017-01-01,1467
19,_T,2017-02-01,1760
19,_T,2017-03-01,2391
19,_T,2017-04-01,1999
19,_T,2017-05-01,2075
19,_T,2017-06-01,2261
19,_T,2017-07-01,1816
19,_T,2017-08-01,1776
19,_T,2017-09-01,1956
19,_T,2017-10-01,2082
19,_T,2017-11-01,2025
19,_T,2017-12-01,2311
19,_T,2018-01-01,1784
19,_T,2018-02-01,1649
19,_T,2018-03-01,2132
19,_T,2018-04-01,2206
19,_T,2018-05-01,2061
19,_T,2018-06-01,2322
19,_T,2018-07-01,1830
19,_T,2018-08-01,1667
19,_T,2018-09-01,1660
19,_T,2018-10-01,1858
19,_T,2018-11-01,1815
19,_T,2018-12-01,1985
19,_T,2019-01-01,1530
19,_T,2019-02-01,1792
19,_T,2019-03-01,2453
19,_T,2019-04-01,2223
19,_T,2019-05-01,2044
19,_T,2019-06-01,2109
19,_T,2019-07-01,1853
19,_T,2019-08-01,1538
19,_T,2019-09-01,1911
19,_T,2019-10-01,2081
19,_T,2019-11-01,1788
19,_T,2019-12-01,2743
19,_T,2020-01-01,1516
19,_T,2020-02-01,1518
19,_T,2020-03-01,1577
19,_T,2020-04-01,796
19,_T,2020-05-01,1109
19,_T,2020-06-01,1777
19,_T,2020-07-01,1563
19,_T,2020-08-01,1377
19,_T,2020-09-01,1739
19,_T,2020-10-01,1646
19,_T,2020-11-01,1724
19,_T,2020-12-01,2382
19,_T,2021-01-01,1132
19,_T,2021-02-01,1311
19,_T,2021-03-01,2030
19,_T,2021-04-01,1657
19,_T,2021-05-01,1529
19,_T,2021-06-01,1875
19,_T,2021-07-01,1332
19,_T,2021-08-01,1279
19,_T,2021-09-01,1582
19,_T,2021-10-01,1168
19,_T,2021-11-01,1401
19,_T,2021-12-01,1925
19,_T,2022-01-01,1297
19,_T,2022-02-01,1259
19,_T,2022-03-01,1769
19,_T,2022-04-01,1237
19,_T,2022-05-01,1422
19,_T,2022-06-01,1520
19,_T,2022-07-01,1103
19,_T,2022-08-01,1298
19,_T,2022-09-01,1644
19,_T,2022-10-01,1355
19,_T,2022-11-01,1661
19,_T,2022-12-01,1882
19,_T,2023-01-01,1293
19,_T,2023-02-01,1325
19,_T,2023-03-01,1967
19,_T,2023-04-01,1412
19,_T,2023-05-01,1568
19,_T,2023-06-01,1939
19,_T,2023-07-01,1374
19,_T,2023-08-01,1629
19,_T,2023-09-01,1634
19,_T,2023-10-01,1572
19,_T,2023-11-01,1640
19,_T,2023-12-01,2224
19,_T,2024-01-01,1190
19,_T,2024-02-01,1454
19,_T,2024-03-01,1913
19,_T,2024-04-01,1513
19,_T,2024-05-01,1453
19,_T,2024-06-01,1623
19,_T,2024-07-01,1333
19,_T,2024-08-01,1294
19,_T,2024-09-01,1552
19,_T,2024-10-01,1470
19,_T,2024-11-01,1483
19,_T,2024-12-01,1791
19,_T,2025-01-01,1128
19,_T,2025-02-01,1246
19,_T,2025-03-01,1674
19,_T,2025-04-01,1331
19,_T,2025-05-01,1408
19,_T,2025-06-01,1543
19,_T,2025-07-01,1376
19,_T,2025-08-01,1302
19,_T,2025-09-01,1555
19,_T,2025-10-01,1558
19,_T,2025-11-01,1438
19,_T,2025-12-01,2106
19,_T,2026-01-01,1132
19,_T,2026-02-01,1173
19,_T,2026-03-01,1869
19,_T,2026-04-01,1354
19,_T,2026-05-01,1585
19,_T,2026-06-01,1860
19,_T,2026-07-01,1294
19,_T,2026-08-01,1283
2,DC,2005-01-01,632
2,DC,2005-02-01,513
2,DC,2005-03-01,808
2,DC,2005-04-01,861
2,DC,2005-05-01,770
2,DC,2005-06-01,876
2,DC,2005-07-01,642
2,DC,2005-08-01,554
2,DC,2005-09-01,708
2,DC,2005-10-01,747
2,DC,2005-11-01,700
2,DC,2005-12-01,792
2,DC,2006-01-01,605
2,DC,2006-02-01,517
2,DC,2006-03-01,767
2,DC,2006-04-01,741
2,DC,2006-05-01,903
2,DC,2006-06-01,893
2,DC,2006-07-01,700
2,DC,2006-08-01,599
2,DC,2006-09-01,668
2,DC,2006-10-01,771
2,DC,2006-11-01,789
2,DC,2006-12-01,739
2,DC,2007-01-01,591
2,DC,2007-02-01,578
2,DC,2007-03-01,781
2,DC,2007-04-01,742
2,DC,2007-05-01,760
2,DC,2007-06-01,882
2,DC,2007-07-01,777
2,DC,2007-08-01,706
2,DC,2007-09-01,735
2,DC,2007-10-01,831
2,DC,2007-11-01,897
2,DC,2007-12-01,712
2,DC,2008-01-01,746
2,DC,2008-02-01,689
2,DC,2008-03-01,740
2,DC,2008-04-01,865
2,DC,2008-05-01,825
2,DC,2008-06-01,929
2,DC,2008-07-01,815
2,DC,2008-08-01,590
2,DC,2008-09-01,631
2,DC,2008-10-01,780
2,DC,2008-11-01,689
2,DC,2008-12-01,837
2,DC,2009-01-01,587
2,DC,2009-02-01,534
2,DC,2009-03-01,691
2,DC,2009-04-01,699
2,DC,2009-05-01,598
2,DC,2009-06-01,700
2,DC,2009-07-01,614
2,DC,2009-08-01,499
2,DC,2009-09-01,600
2,DC,2009-10-01,636
2,DC,2009-11-01,745
2,DC,2009-12-01,702
2,DC,2010-01-01,597
2,DC,2010-02-01,527
2,DC,2010-03-01,777
2,DC,2010-04-01,658
2,DC,2010-05-01,717
2,DC,2010-06-01,953
2,DC,2010-07-01,800
2,DC,2010-08-01,740
2,DC,2010-09-01,747
2,DC,2010-10-01,946
2,DC,2010-11-01,968
2,DC,2010-12-01,979
2,DC,2011-01-01,720
2,DC,2011-02-01,676
2,DC,2011-03-01,999
2,DC,2011-04-01,904
2,DC,2011-05-01,1044
2,DC,2011-06-01,898
2,DC,2011-07-01,865
2,DC,2011-08-01,760
2,DC,2011-09-01,903
2,DC,2011-10-01,950
2,DC,2011-11-01,1302
2,DC,2011-12-01,1271
2,DC,2012-01-01,888
2,DC,2012-02-01,847
2,DC,2012-03-01,1172
2,DC,2012-04-01,1074
2,DC,2012-05-01,1141
2,DC,2012-06-01,1314
2,DC,2012-07-01,908
2,DC,2012-08-01,928
2,DC,2012-09-01,878
2,DC,2012-10-01,1144
2,DC,2012-11-01,1019
2,DC,2012-12-01,1090
2,DC,2013-01-01,833
2,DC,2013-02-01,758
2,DC,2013-03-01,1022
2,DC,2013-04-01,1004
2,DC,2013-05-01,1012
2,DC,2013-06-01,907
2,DC,2013-07-01,1000
2,DC,2013-08-01,819
2,DC,2013-09-01,863
2,DC,2013-10-01,948
2,DC,2013-11-01,964
2,DC,2013-12-01,1014
2,DC,2014-01-01,765
2,DC,2014-02-01,833
2,DC,2014-03-01,1015
2,DC,2014-04-01,1067
2,DC,2014-05-01,955
2,DC,2014-06-01,950
2,DC,2014-07-01,934
2,DC,2014-08-01,746
2,DC,2014-09-01,897
2,DC,2014-10-01,1014
2,DC,2014-11-01,870
2,DC,2014-12-01,1159
2,DC,2015-01-01,719
2,DC,2015-02-01,827
2,DC,2015-03-01,1198
2,DC,2015-04-01,1010
2,DC,2015-05-01,1088
2,DC,2015-06-01,1216
2,DC,2015-07-01,1025
2,DC,2015-08-01,1020
2,DC,2015-09-01,906
2,DC,2015-10-01,1083
2,DC,2015-11-01,1066
2,DC,2015-12-01,1310
2,DC,2016-01-01,817
2,DC,2016-02-01,928
2,DC,2016-03-01,1012
2,DC,2016-04-01,1114
2,DC,2016-05-01,1059
2,DC,2016-06-01,1155
2,DC,2016-07-01,882
2,DC,2016-08-01,801
2,DC,2016-09-01,970
2,DC,2016-10-01,872
2,DC,2016-11-01,1102
2,DC,2016-12-01,1282
2,DC,2017-01-01,776
2,DC,2017-02-01,883
2,DC,2017-03-01,1043
2,DC,2017-04-01,921
2,DC,2017-05-01,1040
2,DC,2017-06-01,1062
2,DC,2017-07-01,908
2,DC,2017-08-01,760
2,DC,2017-09-01,892
2,DC,2017-10-01,813
2,DC,2017-11-01,837
2,DC,2017-12-01,834
2,DC,2018-01-01,647
2,DC,2018-02-01,560
2,DC,2018-03-01,749
2,DC,2018-04-01,731
2,DC,2018-05-01,795
2,DC,2018-06-01,762
2,DC,2018-07-01,710
2,DC,2018-08-01,626
2,DC,2018-09-01,565
2,DC,2018-10-01,536
2,DC,2018-11-01,628
2,DC,2018-12-01,757
2,DC,2019-01-01,613
2,DC,2019-02-01,631
2,DC,2019-03-01,774
2,DC,2019-04-01,728
2,DC,2019-05-01,754
2,DC,2019-06-01,705
2,DC,2019-07-01,581
2,DC,2019-08-01,473
2,DC,2019-09-01,539
2,DC,2019-10-01,649
2,DC,2019-11-01,521
2,DC,2019-12-01,597
2,DC,2020-01-01,477
2,DC,2020-02-01,444
2,DC,2020-03-01,452
2,DC,2020-04-01,238
2,DC,2020-05-01,289
2,DC,2020-06-01,475
2,DC,2020-07-01,522
2,DC,2020-08-01,427
2,DC,2020-09-01,422
2,DC,2020-10-01,422
2,DC,2020-11-01,545
2,DC,2020-12-01,487
2,DC,2021-01-01,264
2,DC,2021-02-01,278
2,DC,2021-03-01,387
2,DC,2021-04-01,317
2,DC,2021-05-01,287
2,DC,2021-06-01,298
2,DC,2021-07-01,253
2,DC,2021-08-01,236
2,DC,2021-09-01,260
2,DC,2021-10-01,180
2,DC,2021-11-01,213
2,DC,2021-12-01,328
2,DC,2022-01-01,252
2,DC,2022-02-01,197
2,DC,2022-03-01,215
2,DC,2022-04-01,207
2,DC,2022-05-01,253
2,DC,2022-06-01,263
2,DC,2022-07-01,208
2,DC,2022-08-01,263
2,DC,2022-09-01,273
2,DC,2022-10-01,222
2,DC,2022-11-01,240
2,DC,2022-12-01,257
2,DC,2023-01-01,195
2,DC,2023-02-01,195
2,DC,2023-03-01,248
2,DC,2023-04-01,154
2,DC,2023-05-01,226
2,DC,2023-06-01,230
2,DC,2023-07-01,207
2,DC,2023-08-01,178
2,DC,2023-09-01,162
2,DC,2023-10-01,186
2,DC,2023-11-01,230
2,DC,2023-12-01,261
2,DC,2024-01-01,179
2,DC,2024-02-01,210
2,DC,2024-03-01,237
2,DC,2024-04-01,190
2,DC,2024-05-01,302
2,DC,2024-06-01,258
2,DC,2024-07-01,185
2,DC,2024-08-01,187
2,DC,2024-09-01,218
2,DC,2024-10-01,195
2,DC,2024-11-01,141
2,DC,2024-12-01,204
2,DC,2025-01-01,126
2,DC,2025-02-01,143
2,DC,2025-03-01,163
2,DC,2025-04-01,130
2,DC,2025-05-01,108
2,DC,2025-06-01,138
2,DC,2025-07-01,135
2,DC,2025-08-01,109
2,DC,2025-09-01,163
2,DC,2025-10-01,146
2,DC,2025-11-01,130
2,DC,2025-12-01,147
2,DC,2026-01-01,96
2,DC,2026-02-01,111
2,DC,2026-03-01,144
2,DC,2026-04-01,97
2,DC,2026-05-01,85
2,DC,2026-06-01,134
2,DC,2026-07-01,95
2,DC,2026-08-01,114
2,DH,2005-01-01,0
2,DH,2005-02-01,0
2,DH,2005-03-01,0
2,DH,2005-04-01,0
2,DH,2005-05-01,0
2,DH,2005-06-01,0
2,DH,2005-07-01,0
2,DH,2005-08-01,0
2,DH,2005-09-01,0
2,DH,2005-10-01,0
2,DH,2005-11-01,0
2,DH,2005-12-01,0
2,DH,2006-01-01,0
2,DH,2006-02-01,0
2,DH,2006-03-01,0
2,DH,2006-04-01,0
2,DH,2006-05-01,0
2,DH,2006-06-01,0
2,DH,2006-07-01,0
2,DH,2006-08-01,0
2,DH,2006-09-01,0
2,DH,2006-10-01,0
2,DH,2006-11-01,0
2,DH,2006-12-01,0
2,DH,2007-01-01,0
2,DH,2007-02-01,0
2,DH,2007-03-01,0
2,DH,2007-04-01,0
2,DH,2007-05-01,0
2,DH,2007-06-01,0
2,DH,2007-07-01,0
2,DH,2007-08-01,0
2,DH,2007-09-01,0
2,DH,2007-10-01,0
2,DH,2007-11-01,0
2,DH,2007-12-01,0
2,DH,2008-01-01,0
2,DH,2008-02-01,0
2,DH,2008-03-01,0
2,DH,2008-04-01,0
2,DH,2008-05-01,0
2,DH,2008-06-01,0
2,DH,2008-07-01,0
2,DH,2008-08-01,0
2,DH,2008-09-01,0
2,DH,2008-10-01,0
2,DH,2008-11-01,0
2,DH,2008-12-01,0
2,DH,2009-01-01,0
2,DH,2009-02-01,0
2,DH,2009-03-01,0
2,DH,2009-04-01,0
2,DH,2009-05-01,0
2,DH,2009-06-01,0
2,DH,2009-07-01,0
2,DH,2009-08-01,0
2,DH,2009-09-01,0
2,DH,2009-10-01,0
2,DH,2009-11-01,0
2,DH,2009-12-01,0
2,DH,2010-01-01,0
2,DH,2010-02-01,0
2,DH,2010-03-01,0
2,DH,2010-04-01,0
2,DH,2010-05-01,0
2,DH,2010-06-01,0
2,DH,2010-07-01,0
2,DH,2010-08-01,0
2,DH,2010-09-01,0
2,DH,2010-10-01,0
2,DH,2010-11-01,0
2,DH,2010-12-01,0
2,DH,2011-01-01,0
2,DH,2011-02-01,0
2,DH,2011-03-01,0
2,DH,2011-04-01,0
2,DH,2011-05-01,0
2,DH,2011-06-01,0
2,DH,2011-07-01,0
2,DH,2011-08-01,0
2,DH,2011-09-01,0
2,DH,2011-10-01,1
2,DH,2011-11-01,5
2,DH,2011-12-01,0
2,DH,2012-01-01,1
2,DH,2012-02-01,2
2,DH,2012-03-01,13
2,DH,2012-04-01,13
2,DH,2012-05-01,17
2,DH,2012-06-01,11
2,DH,2012-07-01,18
2,DH,2012-08-01,20
2,DH,2012-09-01,8
2,DH,2012-10-01,14
2,DH,2012-11-01,19
2,DH,2012-12-01,2
2,DH,2013-01-01,4
2,DH,2013-02-01,12
2,DH,2013-03-01,10
2,DH,2013-04-01,7
2,DH,2013-05-01,8
2,DH,2013-06-01,6
2,DH,2013-07-01,19
2,DH,2013-08-01,9
2,DH,2013-09-01,8
2,DH,2013-10-01,9
2,DH,2013-11-01,7
2,DH,2013-12-01,3
2,DH,2014-01-01,13
2,DH,2014-02-01,2
2,DH,2014-03-01,8
2,DH,2014-04-01,6
2,DH,2014-05-01,6
2,DH,2014-06-01,4
2,DH,2014-07-01,4
2,DH,2014-08-01,1
2,DH,2014-09-01,13
