Offene Stellen,Wirtschaftsabteilung,date,value
3,45-96,2020-01-01,1.3
3,45-96,2020-04-01,1.2
3,45-96,2020-07-01,1.3
3,45-96,2020-10-01,1.3
3,45-96,2021-01-01,1.3
3,45-96,2021-04-01,1.6
3,45-96,2021-07-01,1.8
3,45-96,2021-10-01,1.9
3,45-96,2022-01-01,2.2
3,45-96,2022-04-01,2.2
3,45-96,2022-07-01,2.2
3,45-96,2022-10-01,2.2
3,45-96,2023-01-01,2.2
3,45-96,2023-04-01,2.1
3,45-96,2023-07-01,2
3,45-96,2023-10-01,1.9
3,45-96,2024-01-01,2
3,45-96,2024-04-01,1.8
3,45-96,2024-07-01,1.7
3,45-96,2024-10-01,1.5
3,45-96,2025-01-01,1.6
3,45-96,2025-04-01,1.7
3,45-96,2025-07-01,1.5
3,45-96,2025-10-01,1.5
3,45-96,2026-01-01,1.7
3,49-53,2003-04-01,0.5
3,49-53,2003-07-01,0.4
3,49-53,2003-10-01,0.5
3,49-53,2004-01-01,0.6
3,49-53,2004-04-01,0.7
3,49-53,2004-07-01,0.5
3,49-53,2004-10-01,0.6
3,49-53,2005-01-01,0.6
3,49-53,2005-04-01,0.5
3,49-53,2005-07-01,0.5
3,49-53,2005-10-01,0.6
3,49-53,2006-01-01,0.7
3,49-53,2006-04-01,0.8
3,49-53,2006-07-01,0.7
3,49-53,2006-10-01,0.8
3,49-53,2007-01-01,1
3,49-53,2007-04-01,1.3
3,49-53,2007-07-01,1.2
3,49-53,2007-10-01,1.1
3,49-53,2008-01-01,1.4
3,49-53,2008-04-01,1.2
3,49-53,2008-07-01,1.3
3,49-53,2008-10-01,0.8
3,49-53,2009-01-01,0.7
3,49-53,2009-04-01,0.7
3,49-53,2009-07-01,0.7
3,49-53,2009-10-01,0.7
3,49-53,2010-01-01,0.8
3,49-53,2010-04-01,1
3,49-53,2010-07-01,0.8
3,49-53,2010-10-01,0.8
3,49-53,2011-01-01,0.8
3,49-53,2011-04-01,0.9
3,49-53,2011-07-01,0.8
3,49-53,2011-10-01,0.8
3,49-53,2012-01-01,0.8
3,49-53,2012-04-01,0.8
3,49-53,2012-07-01,0.8
3,49-53,2012-10-01,0.7
3,49-53,2013-01-01,0.8
3,49-53,2013-04-01,0.8
3,49-53,2013-07-01,0.9
3,49-53,2013-10-01,0.8
3,49-53,2014-01-01,0.8
3,49-53,2014-04-01,0.8
3,49-53,2014-07-01,0.8
3,49-53,2014-10-01,0.9
3,49-53,2015-01-01,0.9
3,49-53,2015-04-01,0.9
3,49-53,2015-07-01,0.8
3,49-53,2015-10-01,0.9
3,49-53,2016-01-01,1.1
3,49-53,2016-04-01,0.8
3,49-53,2016-07-01,0.8
3,49-53,2016-10-01,1
3,49-53,2017-01-01,1.2
3,49-53,2017-04-01,1.4
3,49-53,2017-07-01,1.2
3,49-53,2017-10-01,1.1
3,49-53,2018-01-01,1.3
3,49-53,2018-04-01,1.3
3,49-53,2018-07-01,1.6
3,49-53,2018-10-01,1.5
3,49-53,2019-01-01,1.6
3,49-53,2019-04-01,2
3,49-53,2019-07-01,1.9
3,49-53,2019-10-01,2.4
3,49-53,2020-01-01,1.8
3,49-53,2020-04-01,1
3,49-53,2020-07-01,1.2
3,49-53,2020-10-01,1.5
3,49-53,2021-01-01,1.1
3,49-53,2021-04-01,1.6
3,49-53,2021-07-01,1.4
3,49-53,2021-10-01,1.4
3,49-53,2022-01-01,1.5
3,49-53,2022-04-01,1.9
3,49-53,2022-07-01,1.9
3,49-53,2022-10-01,1.6
3,49-53,2023-01-01,1.9
3,49-53,2023-04-01,1.9
3,49-53,2023-07-01,2
3,49-53,2023-10-01,1.7
3,49-53,2024-01-01,1.7
3,49-53,2024-04-01,1.6
3,49-53,2024-07-01,1.6
3,49-53,2024-10-01,1.4
3,49-53,2025-01-01,1.5
3,49-53,2025-04-01,1.5
3,49-53,2025-07-01,1.6
3,49-53,2025-10-01,1.4
3,49-53,2026-01-01,1.8
3,5-43,2003-04-01,1
3,5-43,2003-07-01,0.8
3,5-43,2003-10-01,0.8
3,5-43,2004-01-01,1.1
3,5-43,2004-04-01,1.2
3,5-43,2004-07-01,0.9
3,5-43,2004-10-01,0.9
3,5-43,2005-01-01,1.1
3,5-43,2005-04-01,1
3,5-43,2005-07-01,1
3,5-43,2005-10-01,1.2
3,5-43,2006-01-01,1.6
3,5-43,2006-04-01,1.7
3,5-43,2006-07-01,1.5
3,5-43,2006-10-01,1.6
3,5-43,2007-01-01,2
3,5-43,2007-04-01,2.1
3,5-43,2007-07-01,2
3,5-43,2007-10-01,1.9
3,5-43,2008-01-01,2.1
3,5-43,2008-04-01,2.1
3,5-43,2008-07-01,2
3,5-43,2008-10-01,1.3
3,5-43,2009-01-01,1.1
3,5-43,2009-04-01,1
3,5-43,2009-07-01,1
3,5-43,2009-10-01,1
3,5-43,2010-01-01,1.2
3,5-43,2010-04-01,1.5
3,5-43,2010-07-01,1.4
3,5-43,2010-10-01,1.5
3,5-43,2011-01-01,1.8
3,5-43,2011-04-01,1.8
3,5-43,2011-07-01,1.4
3,5-43,2011-10-01,1.3
3,5-43,2012-01-01,1.5
3,5-43,2012-04-01,1.4
3,5-43,2012-07-01,1.3
3,5-43,2012-10-01,1.2
3,5-43,2013-01-01,1.4
3,5-43,2013-04-01,1.3
3,5-43,2013-07-01,1.3
3,5-43,2013-10-01,1.3
3,5-43,2014-01-01,1.5
3,5-43,2014-04-01,1.4
3,5-43,2014-07-01,1.3
3,5-43,2014-10-01,1.2
3,5-43,2015-01-01,1.2
3,5-43,2015-04-01,1.1
3,5-43,2015-07-01,0.9
3,5-43,2015-10-01,1
3,5-43,2016-01-01,1
3,5-43,2016-04-01,1
3,5-43,2016-07-01,1
3,5-43,2016-10-01,1.1
3,5-43,2017-01-01,1.3
3,5-43,2017-04-01,1.3
3,5-43,2017-07-01,1.3
3,5-43,2017-10-01,1.4
3,5-43,2018-01-01,1.7
3,5-43,2018-04-01,1.8
3,5-43,2018-07-01,1.7
3,5-43,2018-10-01,1.9
3,5-43,2019-01-01,1.9
3,5-43,2019-04-01,1.9
3,5-43,2019-07-01,1.7
3,5-43,2019-10-01,1.6
3,5-43,2020-01-01,1.4
3,5-43,2020-04-01,1.3
3,5-43,2020-07-01,1.5
3,5-43,2020-10-01,1.3
3,5-43,2021-01-01,1.7
3,5-43,2021-04-01,1.9
3,5-43,2021-07-01,2.1
3,5-43,2021-10-01,2.1
3,5-43,2022-01-01,2.5
3,5-43,2022-04-01,2.7
3,5-43,2022-07-01,2.6
3,5-43,2022-10-01,2.5
3,5-43,2023-01-01,2.7
3,5-43,2023-04-01,2.8
3,5-43,2023-07-01,2.4
3,5-43,2023-10-01,2.3
3,5-43,2024-01-01,2.2
3,5-43,2024-04-01,2
3,5-43,2024-07-01,2
3,5-43,2024-10-01,1.8
3,5-43,2025-01-01,1.8
3,5-43,2025-04-01,1.7
3,5-43,2025-07-01,1.8
3,5-43,2025-10-01,1.7
3,5-43,2026-01-01,1.9
3,5-96,2003-04-01,0.9
3,5-96,2003-07-01,0.7
3,5-96,2003-10-01,0.7
3,5-96,2004-01-01,1
3,5-96,2004-04-01,0.9
3,5-96,2004-07-01,0.7
3,5-96,2004-10-01,0.7
3,5-96,2005-01-01,0.8
3,5-96,2005-04-01,0.8
3,5-96,2005-07-01,0.8
3,5-96,2005-10-01,1
3,5-96,2006-01-01,1.2
3,5-96,2006-04-01,1.2
3,5-96,2006-07-01,1.2
3,5-96,2006-10-01,1.3
3,5-96,2007-01-01,1.5
3,5-96,2007-04-01,1.6
3,5-96,2007-07-01,1.6
3,5-96,2007-10-01,1.5
3,5-96,2008-01-01,1.7
3,5-96,2008-04-01,1.6
3,5-96,2008-07-01,1.6
3,5-96,2008-10-01,1.1
3,5-96,2009-01-01,1.1
3,5-96,2009-04-01,1.1
3,5-96,2009-07-01,1
3,5-96,2009-10-01,1
3,5-96,2010-01-01,1.1
3,5-96,2010-04-01,1.2
3,5-96,2010-07-01,1.2
3,5-96,2010-10-01,1.2
3,5-96,2011-01-01,1.4
3,5-96,2011-04-01,1.4
3,5-96,2011-07-01,1.2
3,5-96,2011-10-01,1.1
3,5-96,2012-01-01,1.2
3,5-96,2012-04-01,1.2
3,5-96,2012-07-01,1.1
3,5-96,2012-10-01,1.1
3,5-96,2013-01-01,1.2
3,5-96,2013-04-01,1.2
3,5-96,2013-07-01,1.2
3,5-96,2013-10-01,1.1
3,5-96,2014-01-01,1.3
3,5-96,2014-04-01,1.2
3,5-96,2014-07-01,1.2
3,5-96,2014-10-01,1.1
3,5-96,2015-01-01,1.2
3,5-96,2015-04-01,1.1
3,5-96,2015-07-01,1
3,5-96,2015-10-01,1
3,5-96,2016-01-01,1.1
3,5-96,2016-04-01,1.1
3,5-96,2016-07-01,1.1
3,5-96,2016-10-01,1.1
3,5-96,2017-01-01,1.2
3,5-96,2017-04-01,1.2
3,5-96,2017-07-01,1.2
3,5-96,2017-10-01,1.2
3,5-96,2018-01-01,1.4
3,5-96,2018-04-01,1.5
3,5-96,2018-07-01,1.4
3,5-96,2018-10-01,1.5
3,5-96,2019-01-01,1.6
3,5-96,2019-04-01,1.7
3,5-96,2019-07-01,1.6
3,5-96,2019-10-01,1.6
3,5-96,2020-01-01,1.4
3,5-96,2020-04-01,1.2
3,5-96,2020-07-01,1.3
3,5-96,2020-10-01,1.3
3,5-96,2021-01-01,1.4
3,5-96,2021-04-01,1.7
3,5-96,2021-07-01,1.8
3,5-96,2021-10-01,1.9
3,5-96,2022-01-01,2.2
3,5-96,2022-04-01,2.3
3,5-96,2022-07-01,2.2
3,5-96,2022-10-01,2.2
3,5-96,2023-01-01,2.3
3,5-96,2023-04-01,2.2
3,5-96,2023-07-01,2
3,5-96,2023-10-01,2
3,5-96,2024-01-01,2
3,5-96,2024-04-01,1.9
3,5-96,2024-07-01,1.8
3,5-96,2024-10-01,1.6
3,5-96,2025-01-01,1.7
3,5-96,2025-04-01,1.7
3,5-96,2025-07-01,1.6
3,5-96,2025-10-01,1.5
3,5-96,2026-01-01,1.7
3,55-56,2003-04-01,1.5
3,55-56,2003-07-01,1.3
3,55-56,2003-10-01,1
3,55-56,2004-01-01,1.2
3,55-56,2004-04-01,0.9
3,55-56,2004-07-01,0.8
3,55-56,2004-10-01,0.7
3,55-56,2005-01-01,0.9
3,55-56,2005-04-01,0.8
3,55-56,2005-07-01,1
3,55-56,2005-10-01,0.7
3,55-56,2006-01-01,1.2
3,55-56,2006-04-01,1.1
3,55-56,2006-07-01,1.2
3,55-56,2006-10-01,1.4
3,55-56,2007-01-01,1.8
3,55-56,2007-04-01,1.7
3,55-56,2007-07-01,1.6
3,55-56,2007-10-01,1.5
3,55-56,2008-01-01,1.8
3,55-56,2008-04-01,1.8
3,55-56,2008-07-01,1.8
3,55-56,2008-10-01,1
3,55-56,2009-01-01,1.5
3,55-56,2009-04-01,1.2
3,55-56,2009-07-01,1
3,55-56,2009-10-01,1.1
3,55-56,2010-01-01,1.3
3,55-56,2010-04-01,0.8
3,55-56,2010-07-01,1.2
3,55-56,2010-10-01,1
3,55-56,2011-01-01,1.6
3,55-56,2011-04-01,1.2
3,55-56,2011-07-01,1.1
3,55-56,2011-10-01,0.7
3,55-56,2012-01-01,1.2
3,55-56,2012-04-01,0.9
3,55-56,2012-07-01,0.8
3,55-56,2012-10-01,1
3,55-56,2013-01-01,1.2
3,55-56,2013-04-01,1.3
3,55-56,2013-07-01,1.3
3,55-56,2013-10-01,0.9
3,55-56,2014-01-01,1.5
3,55-56,2014-04-01,1.2
3,55-56,2014-07-01,1.3
3,55-56,2014-10-01,1
3,55-56,2015-01-01,1.5
3,55-56,2015-04-01,1.2
3,55-56,2015-07-01,0.9
3,55-56,2015-10-01,0.7
3,55-56,2016-01-01,1.1
3,55-56,2016-04-01,1.2
3,55-56,2016-07-01,1.2
3,55-56,2016-10-01,0.8
3,55-56,2017-01-01,1.3
3,55-56,2017-04-01,1.3
3,55-56,2017-07-01,1.4
3,55-56,2017-10-01,1.1
3,55-56,2018-01-01,1.4
3,55-56,2018-04-01,1.7
3,55-56,2018-07-01,1.8
3,55-56,2018-10-01,1.5
3,55-56,2019-01-01,1.9
3,55-56,2019-04-01,2.5
3,55-56,2019-07-01,2.4
3,55-56,2019-10-01,1.8
3,55-56,2020-01-01,1
3,55-56,2020-04-01,1.3
3,55-56,2020-07-01,1.4
3,55-56,2020-10-01,0.5
3,55-56,2021-01-01,1.7
3,55-56,2021-04-01,2.8
3,55-56,2021-07-01,2.9
3,55-56,2021-10-01,2.6
3,55-56,2022-01-01,5
3,55-56,2022-04-01,3.2
3,55-56,2022-07-01,2.9
3,55-56,2022-10-01,2.9
3,55-56,2023-01-01,2.9
3,55-56,2023-04-01,2.6
3,55-56,2023-07-01,2.3
3,55-56,2023-10-01,1.9
3,55-56,2024-01-01,2.1
3,55-56,2024-04-01,2.3
3,55-56,2024-07-01,2.1
3,55-56,2024-10-01,1.9
3,55-56,2025-01-01,2.1
3,55-56,2025-04-01,2
3,55-56,2025-07-01,1.6
3,55-56,2025-10-01,1.8
3,55-56,2026-01-01,2.2
3,58-63,2003-04-01,0.7
3,58-63,2003-07-01,0.6
3,58-63,2003-10-01,0.6
3,58-63,2004-01-01,1.2
3,58-63,2004-04-01,1.1
3,58-63,2004-07-01,1.1
3,58-63,2004-10-01,1.2
3,58-63,2005-01-01,1.4
3,58-63,2005-04-01,1.2
3,58-63,2005-07-01,1.1
3,58-63,2005-10-01,1.3
3,58-63,2006-01-01,1.8
3,58-63,2006-04-01,1.8
3,58-63,2006-07-01,1.8
3,58-63,2006-10-01,2.6
3,58-63,2007-01-01,2.5
3,58-63,2007-04-01,2.7
3,58-63,2007-07-01,2.8
3,58-63,2007-10-01,2.8
3,58-63,2008-01-01,3
3,58-63,2008-04-01,2.8
3,58-63,2008-07-01,2.8
3,58-63,2008-10-01,2
3,58-63,2009-01-01,1.8
3,58-63,2009-04-01,1.6
3,58-63,2009-07-01,1.5
3,58-63,2009-10-01,1.6
3,58-63,2010-01-01,1.7
3,58-63,2010-04-01,1.9
3,58-63,2010-07-01,2.1
3,58-63,2010-10-01,2.3
3,58-63,2011-01-01,2.4
3,58-63,2011-04-01,2.4
3,58-63,2011-07-01,2
3,58-63,2011-10-01,1.9
3,58-63,2012-01-01,1.8
3,58-63,2012-04-01,1.6
3,58-63,2012-07-01,1.7
3,58-63,2012-10-01,1.7
3,58-63,2013-01-01,1.9
3,58-63,2013-04-01,2.2
3,58-63,2013-07-01,2.5
3,58-63,2013-10-01,2.3
3,58-63,2014-01-01,2.4
3,58-63,2014-04-01,2.1
3,58-63,2014-07-01,2.1
3,58-63,2014-10-01,2.1
3,58-63,2015-01-01,2.1
3,58-63,2015-04-01,2.2
3,58-63,2015-07-01,2.2
3,58-63,2015-10-01,2.3
3,58-63,2016-01-01,2.5
3,58-63,2016-04-01,2.6
3,58-63,2016-07-01,2.2
3,58-63,2016-10-01,2.7
3,58-63,2017-01-01,2.6
3,58-63,2017-04-01,2.5
3,58-63,2017-07-01,2
3,58-63,2017-10-01,2.2
3,58-63,2018-01-01,2.3
3,58-63,2018-04-01,3.2
3,58-63,2018-07-01,2.8
3,58-63,2018-10-01,3.1
3,58-63,2019-01-01,3.1
3,58-63,2019-04-01,3.1
3,58-63,2019-07-01,3.2
3,58-63,2019-10-01,3.3
3,58-63,2020-01-01,3
3,58-63,2020-04-01,2.5
3,58-63,2020-07-01,2.4
3,58-63,2020-10-01,2.4
3,58-63,2021-01-01,2.4
3,58-63,2021-04-01,2.7
3,58-63,2021-07-01,3.1
3,58-63,2021-10-01,3.4
3,58-63,2022-01-01,3.4
3,58-63,2022-04-01,4.1
3,58-63,2022-07-01,3.5
3,58-63,2022-10-01,3.4
3,58-63,2023-01-01,3.1
3,58-63,2023-04-01,2.8
3,58-63,2023-07-01,2.8
3,58-63,2023-10-01,2.4
3,58-63,2024-01-01,3
3,58-63,2024-04-01,2.6
3,58-63,2024-07-01,2.1
3,58-63,2024-10-01,2.1
3,58-63,2025-01-01,2.3
3,58-63,2025-04-01,2.2
3,58-63,2025-07-01,2.2
3,58-63,2025-10-01,2.2
3,58-63,2026-01-01,2.1
3,62-63,2003-04-01,1.1
3,62-63,2003-07-01,0.9
3,62-63,2003-10-01,0.9
3,62-63,2004-01-01,2.1
3,62-63,2004-04-01,1.9
3,62-63,2004-07-01,1.9
3,62-63,2004-10-01,2
3,62-63,2005-01-01,2.4
3,62-63,2005-04-01,1.9
3,62-63,2005-07-01,1.9
3,62-63,2005-10-01,2.2
3,62-63,2006-01-01,3.1
3,62-63,2006-04-01,2.9
3,62-63,2006-07-01,3.1
3,62-63,2006-10-01,4.4
3,62-63,2007-01-01,4.1
3,62-63,2007-04-01,4.4
3,62-63,2007-07-01,4.3
3,62-63,2007-10-01,4.6
3,62-63,2008-01-01,4.8
3,62-63,2008-04-01,4.5
3,62-63,2008-07-01,4.4
3,62-63,2008-10-01,3.1
3,62-63,2009-01-01,2.9
3,62-63,2009-04-01,2.5
3,62-63,2009-07-01,2.3
3,62-63,2009-10-01,2.4
3,62-63,2010-01-01,2.5
3,62-63,2010-04-01,2.6
3,62-63,2010-07-01,3
3,62-63,2010-10-01,3.1
3,62-63,2011-01-01,3
3,62-63,2011-04-01,3.2
3,62-63,2011-07-01,2.5
3,62-63,2011-10-01,2.5
3,62-63,2012-01-01,2.3
3,62-63,2012-04-01,2.2
3,62-63,2012-07-01,2.3
3,62-63,2012-10-01,2.2
3,62-63,2013-01-01,2.3
3,62-63,2013-04-01,2.9
3,62-63,2013-07-01,3.3
3,62-63,2013-10-01,2.7
3,62-63,2014-01-01,3.2
3,62-63,2014-04-01,2.4
3,62-63,2014-07-01,2.5
3,62-63,2014-10-01,2.5
3,62-63,2015-01-01,2.7
3,62-63,2015-04-01,2.7
3,62-63,2015-07-01,3
3,62-63,2015-10-01,2.9
3,62-63,2016-01-01,3.4
3,62-63,2016-04-01,3.6
3,62-63,2016-07-01,2.9
3,62-63,2016-10-01,3.5
3,62-63,2017-01-01,3.4
3,62-63,2017-04-01,3.2
3,62-63,2017-07-01,2.5
3,62-63,2017-10-01,2.9
3,62-63,2018-01-01,2.9
3,62-63,2018-04-01,4.2
3,62-63,2018-07-01,3.6
3,62-63,2018-10-01,3.9
3,62-63,2019-01-01,4
3,62-63,2019-04-01,3.9
3,62-63,2019-07-01,4.1
3,62-63,2019-10-01,4.2
3,62-63,2020-01-01,3.8
3,62-63,2020-04-01,3.1
3,62-63,2020-07-01,3.1
3,62-63,2020-10-01,3.1
3,62-63,2021-01-01,2.9
3,62-63,2021-04-01,3.4
3,62-63,2021-07-01,4
3,62-63,2021-10-01,4.1
3,62-63,2022-01-01,4.3
3,62-63,2022-04-01,5
3,62-63,2022-07-01,4.3
3,62-63,2022-10-01,4.2
3,62-63,2023-01-01,3.8
3,62-63,2023-04-01,3.4
3,62-63,2023-07-01,3.4
3,62-63,2023-10-01,2.9
3,62-63,2024-01-01,3.7
3,62-63,2024-04-01,3.2
3,62-63,2024-07-01,2.5
3,62-63,2024-10-01,2.6
3,62-63,2025-01-01,2.8
3,62-63,2025-04-01,2.6
3,62-63,2025-07-01,2.7
3,62-63,2025-10-01,2.6
3,62-63,2026-01-01,2.5
3,64-66,2003-04-01,0.7
3,64-66,2003-07-01,0.9
3,64-66,2003-10-01,0.8
3,64-66,2004-01-01,1.4
3,64-66,2004-04-01,1.4
3,64-66,2004-07-01,1.4
3,64-66,2004-10-01,1.3
3,64-66,2005-01-01,1.6
3,64-66,2005-04-01,1.6
3,64-66,2005-07-01,1.6
3,64-66,2005-10-01,2
3,64-66,2006-01-01,2.3
3,64-66,2006-04-01,2.3
3,64-66,2006-07-01,2.3
3,64-66,2006-10-01,2.2
3,64-66,2007-01-01,2.2
3,64-66,2007-04-01,2.3
3,64-66,2007-07-01,2.2
3,64-66,2007-10-01,2.2
3,64-66,2008-01-01,2.5
3,64-66,2008-04-01,2.1
3,64-66,2008-07-01,1.9
3,64-66,2008-10-01,1.4
3,64-66,2009-01-01,1.4
3,64-66,2009-04-01,1.4
3,64-66,2009-07-01,1.5
3,64-66,2009-10-01,1.7
3,64-66,2010-01-01,1.9
3,64-66,2010-04-01,1.9
3,64-66,2010-07-01,2
3,64-66,2010-10-01,2
3,64-66,2011-01-01,2.1
3,64-66,2011-04-01,2.1
3,64-66,2011-07-01,1.6
3,64-66,2011-10-01,1.5
3,64-66,2012-01-01,1.8
3,64-66,2012-04-01,1.7
3,64-66,2012-07-01,1.5
3,64-66,2012-10-01,1.4
3,64-66,2013-01-01,1.7
3,64-66,2013-04-01,1.5
3,64-66,2013-07-01,1.6
3,64-66,2013-10-01,1.5
3,64-66,2014-01-01,1.8
3,64-66,2014-04-01,1.8
3,64-66,2014-07-01,1.8
3,64-66,2014-10-01,1.7
3,64-66,2015-01-01,1.8
3,64-66,2015-04-01,1.8
3,64-66,2015-07-01,1.9
3,64-66,2015-10-01,1.8
3,64-66,2016-01-01,2
3,64-66,2016-04-01,2
3,64-66,2016-07-01,1.9
3,64-66,2016-10-01,1.8
3,64-66,2017-01-01,2.4
3,64-66,2017-04-01,2.1
3,64-66,2017-07-01,2.1
3,64-66,2017-10-01,2.4
3,64-66,2018-01-01,2
3,64-66,2018-04-01,2.1
3,64-66,2018-07-01,2.2
3,64-66,2018-10-01,2.2
3,64-66,2019-01-01,2.3
3,64-66,2019-04-01,2.3
3,64-66,2019-07-01,2.3
3,64-66,2019-10-01,2.2
3,64-66,2020-01-01,1.9
3,64-66,2020-04-01,1.6
3,64-66,2020-07-01,1.6
3,64-66,2020-10-01,1.7
3,64-66,2021-01-01,1.8
3,64-66,2021-04-01,2.2
3,64-66,2021-07-01,2.6
3,64-66,2021-10-01,2.7
3,64-66,2022-01-01,2.9
3,64-66,2022-04-01,3.3
3,64-66,2022-07-01,3.1
3,64-66,2022-10-01,2.8
3,64-66,2023-01-01,2.6
3,64-66,2023-04-01,2.6
3,64-66,2023-07-01,2.5
3,64-66,2023-10-01,2.4
3,64-66,2024-01-01,2.2
3,64-66,2024-04-01,2.2
3,64-66,2024-07-01,2.1
3,64-66,2024-10-01,2
3,64-66,2025-01-01,2.1
3,64-66,2025-04-01,1.9
3,64-66,2025-07-01,1.7
3,64-66,2025-10-01,1.8
3,64-66,2026-01-01,1.8
3,68-75,2003-04-01,1
3,68-75,2003-07-01,0.7
3,68-75,2003-10-01,0.8
3,68-75,2004-01-01,1.1
3,68-75,2004-04-01,1.2
3,68-75,2004-07-01,0.9
3,68-75,2004-10-01,0.9
3,68-75,2005-01-01,1
3,68-75,2005-04-01,1.2
3,68-75,2005-07-01,1.1
3,68-75,2005-10-01,1.4
3,68-75,2006-01-01,1.7
3,68-75,2006-04-01,1.8
3,68-75,2006-07-01,1.7
3,68-75,2006-10-01,1.9
3,68-75,2007-01-01,2
3,68-75,2007-04-01,2.3
3,68-75,2007-07-01,2.4
3,68-75,2007-10-01,2.1
3,68-75,2008-01-01,2.2
3,68-75,2008-04-01,2
3,68-75,2008-07-01,1.9
3,68-75,2008-10-01,1.6
3,68-75,2009-01-01,1.5
3,68-75,2009-04-01,1.6
3,68-75,2009-07-01,1.5
3,68-75,2009-10-01,1.6
3,68-75,2010-01-01,1.6
3,68-75,2010-04-01,2
3,68-75,2010-07-01,1.9
3,68-75,2010-10-01,1.9
3,68-75,2011-01-01,2.1
3,68-75,2011-04-01,2.1
3,68-75,2011-07-01,1.9
3,68-75,2011-10-01,1.8
3,68-75,2012-01-01,1.9
3,68-75,2012-04-01,1.9
3,68-75,2012-07-01,1.7
3,68-75,2012-10-01,1.7
3,68-75,2013-01-01,1.9
3,68-75,2013-04-01,2
3,68-75,2013-07-01,1.8
3,68-75,2013-10-01,2
3,68-75,2014-01-01,1.9
3,68-75,2014-04-01,1.7
3,68-75,2014-07-01,1.8
3,68-75,2014-10-01,1.6
3,68-75,2015-01-01,1.6
3,68-75,2015-04-01,1.6
3,68-75,2015-07-01,1.4
3,68-75,2015-10-01,1.4
3,68-75,2016-01-01,1.4
3,68-75,2016-04-01,1.5
3,68-75,2016-07-01,1.5
3,68-75,2016-10-01,1.4
3,68-75,2017-01-01,1.5
3,68-75,2017-04-01,1.4
3,68-75,2017-07-01,1.6
3,68-75,2017-10-01,1.7
3,68-75,2018-01-01,1.8
3,68-75,2018-04-01,1.9
3,68-75,2018-07-01,2
3,68-75,2018-10-01,2
3,68-75,2019-01-01,2
3,68-75,2019-04-01,2.2
3,68-75,2019-07-01,2.2
3,68-75,2019-10-01,2.2
3,68-75,2020-01-01,1.8
3,68-75,2020-04-01,1.9
3,68-75,2020-07-01,1.8
3,68-75,2020-10-01,2.1
3,68-75,2021-01-01,2
3,68-75,2021-04-01,2.5
3,68-75,2021-07-01,2.6
3,68-75,2021-10-01,2.8
3,68-75,2022-01-01,3
3,68-75,2022-04-01,3.1
3,68-75,2022-07-01,3.1
3,68-75,2022-10-01,3.1
3,68-75,2023-01-01,3.2
3,68-75,2023-04-01,2.9
3,68-75,2023-07-01,2.8
3,68-75,2023-10-01,2.6
3,68-75,2024-01-01,2.5
3,68-75,2024-04-01,2.6
3,68-75,2024-07-01,2.6
3,68-75,2024-10-01,2.4
3,68-75,2025-01-01,2.3
3,68-75,2025-04-01,2.1
3,68-75,2025-07-01,2.2
3,68-75,2025-10-01,2.2
3,68-75,2026-01-01,2.5
3,77+79-82,2003-04-01,0.9
3,77+79-82,2003-07-01,0.6
3,77+79-82,2003-10-01,0.7
3,77+79-82,2004-01-01,1
3,77+79-82,2004-04-01,1
3,77+79-82,2004-07-01,0.8
3,77+79-82,2004-10-01,0.8
3,77+79-82,2005-01-01,0.8
3,77+79-82,2005-04-01,1
3,77+79-82,2005-07-01,0.9
3,77+79-82,2005-10-01,1.2
3,77+79-82,2006-01-01,1.4
3,77+79-82,2006-04-01,1.5
3,77+79-82,2006-07-01,1.4
3,77+79-82,2006-10-01,1.6
3,77+79-82,2007-01-01,1.8
3,77+79-82,2007-04-01,2
3,77+79-82,2007-07-01,2.1
3,77+79-82,2007-10-01,1.8
3,77+79-82,2008-01-01,1.9
3,77+79-82,2008-04-01,1.8
3,77+79-82,2008-07-01,1.7
3,77+79-82,2008-10-01,1.3
3,77+79-82,2009-01-01,1.2
3,77+79-82,2009-04-01,1.3
3,77+79-82,2009-07-01,1
3,77+79-82,2009-10-01,1
3,77+79-82,2010-01-01,0.8
3,77+79-82,2010-04-01,0.9
3,77+79-82,2010-07-01,0.9
3,77+79-82,2010-10-01,0.9
3,77+79-82,2011-01-01,0.8
3,77+79-82,2011-04-01,0.7
3,77+79-82,2011-07-01,0.6
3,77+79-82,2011-10-01,0.6
3,77+79-82,2012-01-01,0.9
3,77+79-82,2012-04-01,0.8
3,77+79-82,2012-07-01,0.7
3,77+79-82,2012-10-01,0.8
3,77+79-82,2013-01-01,0.9
3,77+79-82,2013-04-01,0.9
3,77+79-82,2013-07-01,0.9
3,77+79-82,2013-10-01,1.1
3,77+79-82,2014-01-01,1.2
3,77+79-82,2014-04-01,1
3,77+79-82,2014-07-01,1
3,77+79-82,2014-10-01,0.7
3,77+79-82,2015-01-01,0.9
3,77+79-82,2015-04-01,0.9
3,77+79-82,2015-07-01,0.8
3,77+79-82,2015-10-01,1.2
3,77+79-82,2016-01-01,0.8
3,77+79-82,2016-04-01,0.9
3,77+79-82,2016-07-01,0.7
3,77+79-82,2016-10-01,0.6
3,77+79-82,2017-01-01,0.8
3,77+79-82,2017-04-01,0.9
3,77+79-82,2017-07-01,0.9
3,77+79-82,2017-10-01,1.1
3,77+79-82,2018-01-01,1.3
3,77+79-82,2018-04-01,1.2
3,77+79-82,2018-07-01,1.1
3,77+79-82,2018-10-01,0.8
