D0,D1,D2,D3,D4,date,value
ZT,K,AZ,II,BTF,2021-12-01,111.41110140554278
ZT,K,AZ,II,BTF,2022-01-01,117.36323922540261
ZT,K,AZ,II,BTF,2022-02-01,115.38996522603081
ZT,K,AZ,II,BTF,2022-03-01,105.62131131679944
ZT,K,AZ,II,BTF,2022-04-01,97.23377327788826
ZT,K,AZ,II,BTF,2022-05-01,102.62022290521872
ZT,K,AZ,II,BTF,2022-06-01,94.07964400123312
ZT,K,AZ,II,BTF,2022-07-01,95.52567826676004
ZT,K,AZ,II,BTF,2022-08-01,92.57041820074083
ZT,K,AZ,II,BTF,2022-09-01,92.05558366743217
ZT,K,AZ,II,BTF,2022-10-01,90.7413644150938
ZT,K,AZ,II,BTF,2022-11-01,93.34039680776527
ZT,K,AZ,II,BTF,2022-12-01,106.38147975933832
ZT,K,AZ,II,BTF,2023-01-01,107.95031425933097
ZT,K,AZ,II,BTF,2023-02-01,106.43115942028986
ZT,K,AZ,II,BTF,2023-03-01,97.47325954826553
ZT,K,AZ,II,BTF,2023-04-01,91.06868553873163
ZT,K,AZ,II,BTF,2023-05-01,90.72100313479625
ZT,K,AZ,II,BTF,2023-06-01,89.56913700427478
ZT,K,AZ,II,BTF,2023-07-01,89.38369397217929
ZT,K,AZ,II,BTF,2023-08-01,86.13521849914747
ZT,K,AZ,II,BTF,2023-09-01,82.59868244871727
ZT,K,AZ,II,BTF,2023-10-01,82.80637575124118
ZT,K,AZ,II,BTF,2023-11-01,87.1334150067305
ZT,K,AZ,II,BTF,2023-12-01,97.20186117662057
ZT,K,AZ,II,BTF,2024-01-01,145.65411554552722
ZT,K,AZ,II,BTF,2024-02-01,142.93233254765556
ZT,K,AZ,II,BTF,2024-03-01,127.23307892308982
ZT,K,AZ,II,BTF,2024-04-01,125.17442525448931
ZT,K,AZ,II,BTF,2024-05-01,120.17248553164126
ZT,K,AZ,II,BTF,2024-06-01,117.67517445750885
ZT,K,AZ,II,BTF,2024-07-01,114.59237077047942
ZT,K,AZ,II,BTF,2024-08-01,109.32095918837908
ZT,K,AZ,II,BTF,2024-09-01,106.97636109051972
ZT,K,AZ,II,BTF,2024-10-01,106.78361631930471
ZT,K,AZ,II,BTF,2024-11-01,115.8522538203599
ZT,K,AZ,II,BTF,2024-12-01,130.31449611456935
ZT,K,AZ,II,BTF,2025-01-01,139.89538552762542
ZT,K,AZ,II,BTF,2025-02-01,134.26185043268612
ZT,K,AZ,II,BTF,2025-03-01,119.90990108706298
ZT,K,AZ,II,BTF,2025-04-01,109.56655224612496
ZT,K,AZ,II,BTF,2025-05-01,105.83825453516744
ZT,K,AZ,II,BTF,2025-06-01,105.03512880562062
ZT,K,AZ,II,BTF,2025-07-01,106.18809244861008
ZT,K,AZ,II,BTF,2025-08-01,101.55339025076732
ZT,K,AZ,II,BTF,2025-09-01,100.60942175432
ZT,K,AZ,II,BTF,2025-10-01,102.17337473094726
ZT,K,AZ,II,BTF,2025-11-01,112.52012882447664
ZT,K,AZ,II,BTF,2025-12-01,127.72330115609141
ZT,K,AZ,II,BTF,2026-01-01,134.64626140682478
ZT,K,AZ,II,BTF,2026-02-01,125.10365062828225
