D0,D1,date,value
D,E,1994-01-01,1839.3
D,E,1994-04-01,1839.3
D,E,1994-07-01,1839.3
D,E,1994-10-01,1839.3
D,E,1995-01-01,1652.8
D,E,1995-04-01,1652.8
D,E,1995-07-01,1652.8
D,E,1995-10-01,1652.8
D,E,1996-01-01,2441.3
D,E,1996-04-01,2441.3
D,E,1996-07-01,2441.3
D,E,1996-10-01,2441.3
D,E,1997-01-01,3472.3
D,E,1997-04-01,3472.3
D,E,1997-07-01,3472.3
D,E,1997-10-01,3472.3
D,E,1998-01-01,5364.3
D,E,1998-04-01,10752.1
D,E,1998-07-01,4609.5999999999995
D,E,1998-10-01,6560.5
D,E,1999-01-01,2901.275
D,E,1999-04-01,11522.375
D,E,1999-07-01,10781.075
D,E,1999-10-01,10583.175
D,E,2000-01-01,10296.2
D,E,2000-04-01,10221.9
D,E,2000-07-01,10088.9
D,E,2000-10-01,15195.3
D,E,2001-01-01,7518.475
D,E,2001-04-01,9363.275
D,E,2001-07-01,4875.375
D,E,2001-10-01,10908.175
D,E,2002-01-01,3464.525
D,E,2002-04-01,6505.625
D,E,2002-07-01,4736.725
D,E,2002-10-01,6271.725
D,E,2003-01-01,9750.15
D,E,2003-04-01,12115.15
D,E,2003-07-01,10115.65
D,E,2003-10-01,12707.85
D,E,2004-01-01,13695.325
D,E,2004-04-01,13288.225
D,E,2004-07-01,11714.125
D,E,2004-10-01,12092.125
D,E,2005-01-01,16340.3
D,E,2005-04-01,17310.7
D,E,2005-07-01,22992.1
D,E,2005-10-01,21835.6
D,E,2006-01-01,15686.9
D,E,2006-04-01,16733
D,E,2006-07-01,15992.3
D,E,2006-10-01,23435.8
D,E,2007-01-01,9884.25
D,E,2007-04-01,20439.65
D,E,2007-07-01,16438.95
D,E,2007-10-01,12828.05
D,E,2008-01-01,-2304.875
D,E,2008-04-01,4387.025
D,E,2008-07-01,-482.175
D,E,2008-10-01,9833.125
D,E,2009-01-01,10699.7
D,E,2009-04-01,17668.4
D,E,2009-07-01,10925.6
D,E,2009-10-01,17175.8
D,E,2010-01-01,18108.16820061875
D,E,2010-04-01,23050.21800884375
D,E,2010-07-01,19852.55689526875
D,E,2010-10-01,21766.55689526875
D,E,2011-01-01,7556.1212570125
D,E,2011-04-01,14313.5212570125
D,E,2011-07-01,9928.1787429875
D,E,2011-10-01,17699.8787429875
D,E,2012-01-01,8999.194124675
D,E,2012-04-01,22075.894124675
