base,date,value
2015,2023-04-01,105.7533
2015,2023-05-01,106.2234
2015,2023-06-01,106.2153
2015,2023-07-01,106.2056
2015,2023-08-01,105.7534
2015,2023-09-01,105.7203
2015,2023-10-01,105.7758
2015,2023-11-01,105.0148
2015,2023-12-01,104.8008
2015,2024-01-01,104.8081
2015,2024-02-01,104.885
2015,2024-03-01,104.9706
2015,2024-04-01,105.3805
2015,2024-05-01,104.8515
2015,2024-06-01,104.937
2015,2024-07-01,104.9314
2015,2024-08-01,105.5257
2015,2024-09-01,105.5244
2015,2024-10-01,105.214
2015,2024-11-01,104.6463
2015,2024-12-01,104.6984
2015,2025-01-01,104.7734
2015,2025-02-01,105.0998
2015,2025-03-01,105.2372
2015,2025-04-01,105.4328
2015,2025-05-01,105.2373
2015,2025-06-01,105.2454
2015,2025-07-01,104.9283
2015,2025-08-01,104.1266
2015,2025-09-01,104.087
2015,2025-10-01,103.8926
2015,2025-11-01,103.3821
2015,2025-12-01,103.3181
2015,2026-01-01,103.1621
2015,2026-02-01,102.6538
2015,2026-03-01,102.7382
2015,2026-04-01,102.9494
2015,2026-05-01,102.5801
2015,2026-06-01,102.449
2015,2026-07-01,102.489
2020,1963-01-01,53.7252
2020,1963-02-01,53.833
2020,1963-03-01,53.9948
2020,1963-04-01,53.8867
2020,1963-05-01,53.9948
2020,1963-06-01,53.833
2020,1963-07-01,53.779
2020,1963-08-01,53.6174
2020,1963-09-01,53.7252
2020,1963-10-01,53.9948
2020,1963-11-01,54.0485
2020,1963-12-01,54.1025
2020,1964-01-01,53.9948
2020,1964-02-01,54.2102
2020,1964-03-01,54.2642
2020,1964-04-01,54.6413
2020,1964-05-01,54.8029
2020,1964-06-01,54.6951
2020,1964-07-01,54.5335
2020,1964-08-01,54.6413
2020,1964-09-01,54.8568
2020,1964-10-01,54.9108
2020,1964-11-01,54.9645
2020,1964-12-01,54.9108
2020,1965-01-01,54.9645
2020,1965-02-01,55.0724
2020,1965-03-01,55.1262
2020,1965-04-01,54.8029
2020,1965-05-01,55.0724
2020,1965-06-01,55.288
2020,1965-07-01,54.9645
2020,1965-08-01,54.9108
2020,1965-09-01,54.9645
2020,1965-10-01,55.1801
2020,1965-11-01,55.5575
2020,1965-12-01,55.6652
2020,1966-01-01,56.1502
2020,1966-02-01,56.2578
2020,1966-03-01,56.3656
2020,1966-04-01,56.3656
2020,1966-05-01,56.5273
2020,1966-06-01,56.4734
2020,1966-07-01,56.4195
2020,1966-08-01,55.9346
2020,1966-09-01,56.0423
2020,1966-10-01,56.0423
2020,1966-11-01,56.3119
2020,1966-12-01,56.4195
2020,1967-01-01,56.3656
2020,1967-02-01,56.3656
2020,1967-03-01,56.3119
2020,1967-04-01,56.204
2020,1967-05-01,56.5811
2020,1967-06-01,56.7968
2020,1967-07-01,56.6352
2020,1967-08-01,56.5811
2020,1967-09-01,56.4734
2020,1967-10-01,56.5273
2020,1967-11-01,56.6352
2020,1967-12-01,56.6891
2020,1968-01-01,56.7428
2020,1968-02-01,56.7968
2020,1968-03-01,56.6352
2020,1968-04-01,56.2578
2020,1968-05-01,56.3119
2020,1968-06-01,56.204
2020,1968-07-01,56.0962
2020,1968-08-01,56.0423
2020,1968-09-01,56.2578
2020,1968-10-01,56.3656
2020,1968-11-01,56.4734
2020,1968-12-01,56.5273
2020,1969-01-01,56.7968
2020,1969-02-01,56.9045
2020,1969-03-01,56.6891
2020,1969-04-01,56.9045
2020,1969-05-01,57.12
2020,1969-06-01,57.2817
2020,1969-07-01,57.2817
2020,1969-08-01,57.228
2020,1969-09-01,57.4434
2020,1969-10-01,57.7129
2020,1969-11-01,58.0362
2020,1969-12-01,58.2518
2020,1970-01-01,58.3595
2020,1970-02-01,58.6828
2020,1970-03-01,59.2216
2020,1970-04-01,59.2757
2020,1970-05-01,59.5451
2020,1970-06-01,59.4372
2020,1970-07-01,59.3834
2020,1970-08-01,59.2757
2020,1970-09-01,59.4372
2020,1970-10-01,59.7066
2020,1970-11-01,60.1377
2020,1970-12-01,60.2455
2020,1971-01-01,60.4072
2020,1971-02-01,60.6767
2020,1971-03-01,61.485
2020,1971-04-01,61.6465
2020,1971-05-01,61.97
2020,1971-06-01,61.8621
2020,1971-07-01,61.9159
2020,1971-08-01,61.8621
2020,1971-09-01,62.0238
2020,1971-10-01,62.1855
2020,1971-11-01,62.3471
2020,1971-12-01,62.7243
2020,1972-01-01,63.1015
2020,1972-02-01,63.4249
2020,1972-03-01,63.8021
2020,1972-04-01,63.8021
2020,1972-05-01,64.0715
2020,1972-06-01,64.0715
2020,1972-07-01,64.0715
2020,1972-08-01,64.2331
2020,1972-09-01,64.5025
2020,1972-10-01,64.9875
2020,1972-11-01,65.3649
2020,1972-12-01,65.6881
2020,1973-01-01,66.8197
2020,1973-02-01,67.4126
2020,1973-03-01,68.6519
2020,1973-04-01,69.0398
2020,1973-05-01,69.2985
2020,1973-06-01,69.3524
2020,1973-07-01,69.5679
2020,1973-08-01,69.6757
2020,1973-09-01,70.3224
2020,1973-10-01,71.6156
2020,1973-11-01,72.37
2020,1973-12-01,72.909
2020,1974-01-01,74.2022
2020,1974-02-01,75.3339
2020,1974-03-01,78.4593
2020,1974-04-01,78.9442
2020,1974-05-01,79.6986
2020,1974-06-01,80.022
2020,1974-07-01,80.4531
2020,1974-08-01,80.3992
2020,1974-09-01,81.2075
2020,1974-10-01,81.5308
2020,1974-11-01,81.8542
2020,1974-12-01,81.5848
2020,1975-01-01,81.5848
2020,1975-02-01,81.9079
2020,1975-03-01,81.0998
2020,1975-04-01,81.046
2020,1975-05-01,80.9381
2020,1975-06-01,80.2914
2020,1975-07-01,80.076
2020,1975-08-01,79.8066
2020,1975-09-01,79.4832
2020,1975-10-01,79.7525
2020,1975-11-01,79.6449
2020,1975-12-01,79.6986
2020,1976-01-01,79.6449
2020,1976-02-01,79.5371
2020,1976-03-01,79.6449
2020,1976-04-01,79.5909
2020,1976-05-01,79.4294
2020,1976-06-01,79.6986
2020,1976-07-01,79.8066
2020,1976-08-01,79.5909
2020,1976-09-01,79.5909
2020,1976-10-01,79.3754
2020,1976-11-01,79.4294
2020,1976-12-01,79.6986
2020,1977-01-01,79.6449
2020,1977-02-01,79.5909
2020,1977-03-01,79.5909
2020,1977-04-01,79.6986
2020,1977-05-01,79.6449
2020,1977-06-01,79.5909
2020,1977-07-01,79.5909
2020,1977-08-01,79.1599
2020,1977-09-01,79.6449
2020,1977-10-01,79.3754
2020,1977-11-01,79.3754
2020,1977-12-01,79.3215
2020,1978-01-01,79.052
2020,1978-02-01,78.9982
2020,1978-03-01,78.7826
2020,1978-04-01,78.6209
2020,1978-05-01,78.7288
2020,1978-06-01,78.7288
2020,1978-07-01,78.5132
2020,1978-08-01,78.136
2020,1978-09-01,77.8126
2020,1978-10-01,77.9743
2020,1978-11-01,78.1899
2020,1978-12-01,78.2438
2020,1979-01-01,78.5132
2020,1979-02-01,78.8905
2020,1979-03-01,79.2136
2020,1979-04-01,79.5371
2020,1979-05-01,79.8603
2020,1979-06-01,79.9142
2020,1979-07-01,79.9682
2020,1979-08-01,79.9682
2020,1979-09-01,80.5609
2020,1979-10-01,80.7227
2020,1979-11-01,81.2075
2020,1979-12-01,81.3153
2020,1980-01-01,81.9079
2020,1980-02-01,82.2314
2020,1980-03-01,82.7163
2020,1980-04-01,83.0935
2020,1980-05-01,83.2553
2020,1980-06-01,83.4708
2020,1980-07-01,83.7403
2020,1980-08-01,83.848
2020,1980-09-01,83.848
2020,1980-10-01,84.4946
2020,1980-11-01,84.8181
2020,1980-12-01,85.0875
2020,1981-01-01,85.8958
2020,1981-02-01,86.3807
2020,1981-03-01,87.1889
2020,1981-04-01,87.4046
2020,1981-05-01,87.8355
2020,1981-06-01,87.7278
2020,1981-07-01,88.3206
2020,1981-08-01,88.5902
2020,1981-09-01,88.9133
2020,1981-10-01,90.099
2020,1981-11-01,90.1527
2020,1981-12-01,90.3144
2020,1982-01-01,90.4761
2020,1982-02-01,90.6915
2020,1982-03-01,90.5839
2020,1982-04-01,90.961
2020,1982-05-01,91.7155
2020,1982-06-01,91.5539
2020,1982-07-01,91.8771
2020,1982-08-01,91.7693
2020,1982-09-01,91.931
2020,1982-10-01,92.0388
2020,1982-11-01,91.985
2020,1982-12-01,91.985
2020,1983-01-01,91.931
2020,1983-02-01,91.7155
2020,1983-03-01,91.6616
2020,1983-04-01,91.8771
2020,1983-05-01,92.0926
2020,1983-06-01,92.3621
2020,1983-07-01,92.4699
2020,1983-08-01,92.6854
2020,1983-09-01,93.0627
2020,1983-10-01,93.0627
2020,1983-11-01,93.2782
2020,1983-12-01,93.6016
2020,1984-01-01,94.0327
2020,1984-02-01,94.1943
2020,1984-03-01,95.0565
2020,1984-04-01,95.1104
2020,1984-05-01,95.1642
2020,1984-06-01,95.2182
2020,1984-07-01,95.3797
2020,1984-08-01,95.2721
2020,1984-09-01,95.5954
2020,1984-10-01,95.7571
2020,1984-11-01,95.8109
2020,1984-12-01,95.9725
2020,1985-01-01,96.7271
2020,1985-02-01,97.0503
2020,1985-03-01,97.0503
2020,1985-04-01,97.4814
2020,1985-05-01,97.4274
2020,1985-06-01,97.4274
2020,1985-07-01,96.9964
2020,1985-08-01,96.6731
2020,1985-09-01,96.9964
2020,1985-10-01,97.3197
2020,1985-11-01,97.3197
2020,1985-12-01,97.212
2020,1986-01-01,96.9425
2020,1986-02-01,96.7808
2020,1986-03-01,96.2419
2020,1986-04-01,96.0803
2020,1986-05-01,96.0803
2020,1986-06-01,96.1342
2020,1986-07-01,96.1342
2020,1986-08-01,95.7571
2020,1986-09-01,95.5414
2020,1986-10-01,95.3797
2020,1986-11-01,94.8948
2020,1986-12-01,94.9486
2020,1987-01-01,95.1085
2020,1987-02-01,94.8715
2020,1987-03-01,95.0371
2020,1987-04-01,94.8843
2020,1987-05-01,94.9683
2020,1987-06-01,95.2265
2020,1987-07-01,95.0981
2020,1987-08-01,95.2082
2020,1987-09-01,95.2432
2020,1987-10-01,95.5509
2020,1987-11-01,95.6687
2020,1987-12-01,95.7471
2020,1988-01-01,95.7204
2020,1988-02-01,96.223
2020,1988-03-01,96.7373
2020,1988-04-01,96.6889
2020,1988-05-01,96.9079
2020,1988-06-01,97.0822
2020,1988-07-01,97.1555
2020,1988-08-01,97.0714
2020,1988-09-01,97.8905
2020,1988-10-01,98.2785
2020,1988-11-01,98.5006
2020,1988-12-01,98.8219
2020,1989-01-01,99.0654
2020,1989-02-01,99.2766
2020,1989-03-01,99.6184
2020,1989-04-01,100.125
2020,1989-05-01,100.5461
2020,1989-06-01,100.5481
2020,1989-07-01,100.4984
2020,1989-08-01,100.5706
2020,1989-09-01,100.77
2020,1989-10-01,100.8944
2020,1989-11-01,100.966
2020,1989-12-01,101.2623
2020,1990-01-01,101.3526
2020,1990-02-01,101.9114
2020,1990-03-01,102.4493
2020,1990-04-01,102.6962
2020,1990-05-01,103.091
2020,1990-06-01,102.8775
2020,1990-07-01,102.9946
2020,1990-08-01,103.0891
2020,1990-09-01,103.2308
2020,1990-10-01,102.939
2020,1990-11-01,102.7618
2020,1990-12-01,102.7525
2020,1991-01-01,103.2732
2020,1991-02-01,103.5647
2020,1991-03-01,103.4985
2020,1991-04-01,103.6601
2020,1991-05-01,104.0515
2020,1991-06-01,104.1461
2020,1991-07-01,104.3712
2020,1991-08-01,104.3826
2020,1991-09-01,104.2911
2020,1991-10-01,104.4893
2020,1991-11-01,104.3175
2020,1991-12-01,104.2914
2020,1992-01-01,104.1909
2020,1992-02-01,104.1429
2020,1992-03-01,104.7427
2020,1992-04-01,104.6897
2020,1992-05-01,105.0205
2020,1992-06-01,104.9585
2020,1992-07-01,104.9328
2020,1992-08-01,104.7537
2020,1992-09-01,104.8316
2020,1992-10-01,105.0808
2020,1992-11-01,105.1721
2020,1992-12-01,105.15
2020,1993-01-01,105.2831
2020,1993-02-01,104.9867
2020,1993-03-01,105.6277
2020,1993-04-01,105.3558
2020,1993-05-01,105.3337
2020,1993-06-01,105.5291
2020,1993-07-01,105.6549
2020,1993-08-01,105.4546
2020,1993-09-01,105.2872
2020,1993-10-01,105.0239
2020,1993-11-01,104.6006
2020,1993-12-01,104.7306
2020,1994-01-01,104.6229
2020,1994-02-01,104.6255
2020,1994-03-01,104.6926
2020,1994-04-01,104.4981
2020,1994-05-01,104.4723
2020,1994-06-01,104.7821
2020,1994-07-01,104.9177
2020,1994-08-01,104.8722
2020,1994-09-01,104.965
2020,1994-10-01,104.9353
2020,1994-11-01,104.9659
2020,1994-12-01,104.7797
2020,1995-01-01,104.7794
2020,1995-02-01,104.9128
2020,1995-03-01,105.0296
2020,1995-04-01,104.9311
2020,1995-05-01,104.6748
2020,1995-06-01,104.8507
2020,1995-07-01,104.8597
2020,1995-08-01,104.5826
2020,1995-09-01,104.7178
2020,1995-10-01,104.5453
2020,1995-11-01,104.1366
2020,1995-12-01,103.9951
2020,1996-01-01,103.9939
2020,1996-02-01,103.4871
2020,1996-03-01,103.2714
2020,1996-04-01,103.3842
2020,1996-05-01,102.8089
2020,1996-06-01,102.9051
2020,1996-07-01,102.8227
2020,1996-08-01,102.3577
2020,1996-09-01,102.4271
2020,1996-10-01,102.3301
2020,1996-11-01,102.0594
2020,1996-12-01,102.0371
2020,1997-01-01,102.0612
2020,1997-02-01,101.9494
2020,1997-03-01,102.1481
2020,1997-04-01,101.9279
2020,1997-05-01,102.1076
2020,1997-06-01,102.2366
2020,1997-07-01,102.3264
2020,1997-08-01,102.0417
2020,1997-09-01,102.1351
2020,1997-10-01,102.0764
2020,1997-11-01,102.0489
2020,1997-12-01,101.8778
2020,1998-01-01,101.8195
2020,1998-02-01,101.2448
2020,1998-03-01,101.2636
2020,1998-04-01,101.2062
2020,1998-05-01,100.9899
2020,1998-06-01,100.998
2020,1998-07-01,100.9788
2020,1998-08-01,100.6899
2020,1998-09-01,100.6316
2020,1998-10-01,100.3281
2020,1998-11-01,99.8964
2020,1998-12-01,99.8027
2020,1999-01-01,99.886
2020,1999-02-01,99.2886
2020,1999-03-01,99.2898
2020,1999-04-01,99.326
2020,1999-05-01,99.3871
2020,1999-06-01,99.6479
2020,1999-07-01,99.8468
2020,1999-08-01,100.1366
2020,1999-09-01,100.4582
2020,1999-10-01,100.3412
2020,1999-11-01,99.9237
2020,1999-12-01,100.2483
2020,2000-01-01,100.4097
2020,2000-02-01,100.3584
2020,2000-03-01,100.4501
2020,2000-04-01,100.6161
2020,2000-05-01,100.7605
2020,2000-06-01,100.853
2020,2000-07-01,100.8528
2020,2000-08-01,100.8638
2020,2000-09-01,100.9324
2020,2000-10-01,100.9905
2020,2000-11-01,100.9968
2020,2000-12-01,101.0252
2020,2001-01-01,101.0477
2020,2001-02-01,100.948
2020,2001-03-01,100.9608
2020,2001-04-01,101.55
2020,2001-05-01,101.4292
2020,2001-06-01,101.6814
2020,2001-07-01,101.5926
2020,2001-08-01,101.3158
2020,2001-09-01,101.4207
2020,2001-10-01,101.1352
2020,2001-11-01,100.8976
2020,2001-12-01,101.0342
2020,2002-01-01,100.9445
2020,2002-02-01,100.5393
2020,2002-03-01,100.6184
2020,2002-04-01,100.7343
2020,2002-05-01,100.931
2020,2002-06-01,100.9486
2020,2002-07-01,101.0227
2020,2002-08-01,100.7567
2020,2002-09-01,100.8316
2020,2002-10-01,100.6899
2020,2002-11-01,100.5843
2020,2002-12-01,100.5603
2020,2003-01-01,100.4793
2020,2003-02-01,100.3711
2020,2003-03-01,100.6484
2020,2003-04-01,100.8287
2020,2003-05-01,100.737
2020,2003-06-01,100.7727
2020,2003-07-01,100.785
2020,2003-08-01,100.764
2020,2003-09-01,100.8313
2020,2003-10-01,100.9121
2020,2003-11-01,101.0257
2020,2003-12-01,101.0476
2020,2004-01-01,101.0654
2020,2004-02-01,101.0521
2020,2004-03-01,101.4607
2020,2004-04-01,101.9686
2020,2004-05-01,102.229
2020,2004-06-01,102.159
2020,2004-07-01,102.0617
2020,2004-08-01,102.0854
2020,2004-09-01,102.2029
2020,2004-10-01,102.5877
2020,2004-11-01,102.7104
2020,2004-12-01,102.3434
2020,2005-01-01,102.0919
2020,2005-02-01,102.3638
2020,2005-03-01,102.4205
2020,2005-04-01,102.7425
2020,2005-05-01,102.5084
2020,2005-06-01,102.4767
2020,2005-07-01,102.6598
2020,2005-08-01,102.8051
2020,2005-09-01,103.3994
2020,2005-10-01,103.4602
2020,2005-11-01,103.4591
2020,2005-12-01,103.4955
2020,2006-01-01,103.6014
2020,2006-02-01,103.8933
2020,2006-03-01,103.98
2020,2006-04-01,104.6757
2020,2006-05-01,104.9522
2020,2006-06-01,105.1643
2020,2006-07-01,105.3038
2020,2006-08-01,105.4991
2020,2006-09-01,105.5021
2020,2006-10-01,105.5624
2020,2006-11-01,105.5669
2020,2006-12-01,105.5435
2020,2007-01-01,105.4056
2020,2007-02-01,105.93
2020,2007-03-01,106.1485
2020,2007-04-01,106.8887
2020,2007-05-01,107.7534
2020,2007-06-01,107.8253
2020,2007-07-01,107.8423
2020,2007-08-01,108.197
2020,2007-09-01,108.1563
2020,2007-10-01,108.1724
2020,2007-11-01,108.4358
2020,2007-12-01,108.437
2020,2008-01-01,109.0471
2020,2008-02-01,109.4746
2020,2008-03-01,109.8248
2020,2008-04-01,110.7261
2020,2008-05-01,111.982
2020,2008-06-01,112.5215
2020,2008-07-01,112.8333
2020,2008-08-01,112.0221
2020,2008-09-01,111.5153
2020,2008-10-01,111.2229
2020,2008-11-01,110.81
2020,2008-12-01,110.4798
2020,2009-01-01,110.1906
2020,2009-02-01,109.4178
2020,2009-03-01,109.0037
2020,2009-04-01,109.0102
2020,2009-05-01,108.734
2020,2009-06-01,108.672
2020,2009-07-01,108.4952
2020,2009-08-01,108.5004
2020,2009-09-01,108.5771
2020,2009-10-01,108.1109
2020,2009-11-01,108.0401
2020,2009-12-01,108.2244
2020,2010-01-01,108.588
2020,2010-02-01,108.321
2020,2010-03-01,108.7181
2020,2010-04-01,109.2959
2020,2010-05-01,109.4055
2020,2010-06-01,108.9596
2020,2010-07-01,108.5267
2020,2010-08-01,108.7072
2020,2010-09-01,108.741
2020,2010-10-01,108.4917
2020,2010-11-01,108.0897
2020,2010-12-01,108.3749
2020,2011-01-01,108.4955
2020,2011-02-01,108.3937
2020,2011-03-01,108.5826
2020,2011-04-01,108.7273
2020,2011-05-01,108.253
2020,2011-06-01,108.0897
2020,2011-07-01,107.6044
2020,2011-08-01,106.7347
2020,2011-09-01,106.6713
2020,2011-10-01,106.5529
2020,2011-11-01,105.7103
2020,2011-12-01,105.9712
2020,2012-01-01,105.9686
2020,2012-02-01,106.794
2020,2012-03-01,106.9461
2020,2012-04-01,106.811
2020,2012-05-01,106.9116
2020,2012-06-01,106.7705
2020,2012-07-01,106.694
2020,2012-08-01,107.0017
2020,2012-09-01,107.1187
2020,2012-10-01,107.1001
2020,2012-11-01,107.2466
2020,2012-12-01,107.3847
2020,2013-01-01,107.2834
2020,2013-02-01,107.2637
2020,2013-03-01,107.2524
2020,2013-04-01,107.5076
2020,2013-05-01,107.2136
2020,2013-06-01,107.2855
2020,2013-07-01,107.2414
2020,2013-08-01,107.2831
2020,2013-09-01,107.3978
2020,2013-10-01,107.1369
2020,2013-11-01,107.0755
2020,2013-12-01,107.1191
2020,2014-01-01,107.1227
2020,2014-02-01,106.8225
2020,2014-03-01,106.8428
2020,2014-04-01,106.6301
2020,2014-05-01,106.6683
2020,2014-06-01,106.6998
2020,2014-07-01,106.5709
2020,2014-08-01,106.3451
2020,2014-09-01,106.3086
2020,2014-10-01,106.2959
2020,2014-11-01,105.5533
2020,2014-12-01,105.3129
2020,2015-01-01,105.216
2020,2015-02-01,104.4858
2020,2015-03-01,104.605
2020,2015-04-01,102.9071
2020,2015-05-01,102.0878
2020,2015-06-01,102.0588
2020,2015-07-01,101.8151
2020,2015-08-01,101.2479
2020,2015-09-01,101.2077
2020,2015-10-01,101.4797
2020,2015-11-01,101.7738
2020,2015-12-01,101.5147
2020,2016-01-01,101.3673
2020,2016-02-01,100.8608
2020,2016-03-01,100.945
2020,2016-04-01,101.1639
2020,2016-05-01,101.608
2020,2016-06-01,101.426
2020,2016-07-01,101.3466
2020,2016-08-01,101.1358
2020,2016-09-01,101.2233
2020,2016-10-01,101.1471
2020,2016-11-01,101.2948
2020,2016-12-01,101.3203
2020,2017-01-01,101.6076
2020,2017-02-01,101.2478
2020,2017-03-01,101.3845
2020,2017-04-01,101.2397
2020,2017-05-01,100.8787
2020,2017-06-01,100.7698
2020,2017-07-01,100.75
2020,2017-08-01,100.6717
2020,2017-09-01,101.066
2020,2017-10-01,101.2246
2020,2017-11-01,101.6981
2020,2017-12-01,101.8354
2020,2018-01-01,102.1235
2020,2018-02-01,102.485
2020,2018-03-01,102.5054
2020,2018-04-01,102.7556
2020,2018-05-01,102.4822
2020,2018-06-01,102.644
2020,2018-07-01,102.8213
2020,2018-08-01,102.8736
2020,2018-09-01,102.6418
2020,2018-10-01,102.6509
2020,2018-11-01,102.36
2020,2018-12-01,102.2716
2020,2019-01-01,101.8931
2020,2019-02-01,101.8519
2020,2019-03-01,102.0152
2020,2019-04-01,102.1006
2020,2019-05-01,102.1321
2020,2019-06-01,101.905
2020,2019-07-01,101.8383
2020,2019-08-01,101.7579
2020,2019-09-01,101.6022
2020,2019-10-01,101.4274
2020,2019-11-01,101.1074
2020,2019-12-01,101.2353
2020,2020-01-01,101.3214
2020,2020-02-01,100.6748
2020,2020-03-01,100.5882
2020,2020-04-01,100.0323
2020,2020-05-01,99.6733
2020,2020-06-01,99.8369
2020,2020-07-01,99.7983
2020,2020-08-01,99.5486
2020,2020-09-01,99.6868
2020,2020-10-01,99.8349
2020,2020-11-01,99.7556
2020,2020-12-01,100
2020,2021-01-01,100.1512
2020,2021-02-01,99.8183
2020,2021-03-01,100.1823
2020,2021-04-01,100.7686
2020,2021-05-01,101.2939
2020,2021-06-01,101.5393
2020,2021-07-01,101.8651
2020,2021-08-01,102.3988
2020,2021-09-01,102.5347
2020,2021-10-01,102.9648
2020,2021-11-01,103.1344
2020,2021-12-01,103.1454
2020,2022-01-01,103.6207
2020,2022-02-01,103.7352
2020,2022-03-01,104.2978
2020,2022-04-01,105.3183
2020,2022-05-01,105.755
2020,2022-06-01,105.9708
2020,2022-07-01,106.0524
2020,2022-08-01,106.2944
2020,2022-09-01,106.3959
2020,2022-10-01,106.5158
2020,2022-11-01,106.0091
2020,2022-12-01,105.8261
2020,2023-01-01,106.5454
2020,2023-02-01,106.8121
2020,2023-03-01,107.0864
2020,2023-04-01,107.3551
2020,2023-05-01,107.8324
2020,2023-06-01,107.8241
2020,2023-07-01,107.8143
2020,2023-08-01,107.3552
2020,2023-09-01,107.3216
2020,2023-10-01,107.378
2020,2023-11-01,106.6055
2020,2023-12-01,106.3882
2020,2024-01-01,106.3956
2020,2024-02-01,106.4737
2020,2024-03-01,106.5606
2020,2024-04-01,106.9767
2020,2024-05-01,106.4397
2020,2024-06-01,106.5265
2020,2024-07-01,106.5208
2020,2024-08-01,107.1241
2020,2024-09-01,107.1228
2020,2024-10-01,106.8077
2020,2024-11-01,106.2314
2020,2024-12-01,106.2843
2020,2025-01-01,106.3604
2020,2025-02-01,106.6917
2020,2025-03-01,106.8312
2020,2025-04-01,107.0298
2020,2025-05-01,106.8313
2020,2025-06-01,106.8396
2020,2025-07-01,106.5177
2020,2025-08-01,105.7038
2020,2025-09-01,105.6636
2020,2025-10-01,105.4663
2020,2025-11-01,104.948
2020,2025-12-01,104.8831
2020,2026-01-01,104.7247
2020,2026-02-01,104.2087
2020,2026-03-01,104.2944
2020,2026-04-01,104.5088
2020,2026-05-01,104.1339
2020,2026-06-01,104.0008
2020,2026-07-01,104.0414
2025,1963-01-01,51.2239
2025,1963-02-01,51.3267
2025,1963-03-01,51.4809
2025,1963-04-01,51.3779
2025,1963-05-01,51.4809
2025,1963-06-01,51.3267
2025,1963-07-01,51.2752
2025,1963-08-01,51.1211
2025,1963-09-01,51.2239
2025,1963-10-01,51.4809
2025,1963-11-01,51.5321
2025,1963-12-01,51.5836
2025,1964-01-01,51.4809
2025,1964-02-01,51.6863
2025,1964-03-01,51.7378
2025,1964-04-01,52.0973
2025,1964-05-01,52.2514
2025,1964-06-01,52.1486
2025,1964-07-01,51.9946
2025,1964-08-01,52.0973
2025,1964-09-01,52.3028
2025,1964-10-01,52.3543
2025,1964-11-01,52.4055
2025,1964-12-01,52.3543
2025,1965-01-01,52.4055
2025,1965-02-01,52.5084
2025,1965-03-01,52.5597
2025,1965-04-01,52.2514
2025,1965-05-01,52.5084
2025,1965-06-01,52.7139
2025,1965-07-01,52.4055
2025,1965-08-01,52.3543
2025,1965-09-01,52.4055
2025,1965-10-01,52.611
2025,1965-11-01,52.9709
2025,1965-12-01,53.0736
2025,1966-01-01,53.536
2025,1966-02-01,53.6386
2025,1966-03-01,53.7414
2025,1966-04-01,53.7414
2025,1966-05-01,53.8955
2025,1966-06-01,53.8441
2025,1966-07-01,53.7927
2025,1966-08-01,53.3304
2025,1966-09-01,53.4331
2025,1966-10-01,53.4331
2025,1966-11-01,53.6902
2025,1966-12-01,53.7927
2025,1967-01-01,53.7414
2025,1967-02-01,53.7414
2025,1967-03-01,53.6902
2025,1967-04-01,53.5873
2025,1967-05-01,53.9468
2025,1967-06-01,54.1525
2025,1967-07-01,53.9984
2025,1967-08-01,53.9468
2025,1967-09-01,53.8441
2025,1967-10-01,53.8955
2025,1967-11-01,53.9984
2025,1967-12-01,54.0498
2025,1968-01-01,54.101
2025,1968-02-01,54.1525
2025,1968-03-01,53.9984
2025,1968-04-01,53.6386
2025,1968-05-01,53.6902
2025,1968-06-01,53.5873
2025,1968-07-01,53.4845
2025,1968-08-01,53.4331
2025,1968-09-01,53.6386
2025,1968-10-01,53.7414
2025,1968-11-01,53.8441
2025,1968-12-01,53.8955
2025,1969-01-01,54.1525
2025,1969-02-01,54.2552
2025,1969-03-01,54.0498
2025,1969-04-01,54.2552
2025,1969-05-01,54.4606
2025,1969-06-01,54.6148
2025,1969-07-01,54.6148
2025,1969-08-01,54.5636
2025,1969-09-01,54.769
2025,1969-10-01,55.0259
2025,1969-11-01,55.3342
2025,1969-12-01,55.5397
2025,1970-01-01,55.6424
2025,1970-02-01,55.9507
2025,1970-03-01,56.4644
2025,1970-04-01,56.516
2025,1970-05-01,56.7728
2025,1970-06-01,56.6699
2025,1970-07-01,56.6187
2025,1970-08-01,56.516
2025,1970-09-01,56.6699
2025,1970-10-01,56.9268
2025,1970-11-01,57.3378
2025,1970-12-01,57.4406
2025,1971-01-01,57.5948
2025,1971-02-01,57.8517
2025,1971-03-01,58.6224
2025,1971-04-01,58.7764
2025,1971-05-01,59.0848
2025,1971-06-01,58.982
2025,1971-07-01,59.0332
2025,1971-08-01,58.982
2025,1971-09-01,59.1361
2025,1971-10-01,59.2903
2025,1971-11-01,59.4444
2025,1971-12-01,59.804
2025,1972-01-01,60.1636
2025,1972-02-01,60.472
2025,1972-03-01,60.8316
2025,1972-04-01,60.8316
2025,1972-05-01,61.0885
2025,1972-06-01,61.0885
2025,1972-07-01,61.0885
2025,1972-08-01,61.2426
2025,1972-09-01,61.4994
2025,1972-10-01,61.9618
2025,1972-11-01,62.3217
2025,1972-12-01,62.6298
2025,1973-01-01,63.7087
2025,1973-02-01,64.274
2025,1973-03-01,65.4556
2025,1973-04-01,65.8255
2025,1973-05-01,66.0721
2025,1973-06-01,66.1235
2025,1973-07-01,66.329
2025,1973-08-01,66.4318
2025,1973-09-01,67.0484
2025,1973-10-01,68.2814
2025,1973-11-01,69.0006
2025,1973-12-01,69.5145
2025,1974-01-01,70.7475
2025,1974-02-01,71.8265
2025,1974-03-01,74.8064
2025,1974-04-01,75.2688
