Grossregion,Wirtschaftssektor,Beschäftigungsgrad,Geschlecht,date,value
4,3,1,TOT,2023-01-01,541942
4,3,1,TOT,2023-04-01,550350
4,3,1,TOT,2023-07-01,548380
4,3,1,TOT,2023-10-01,550793
4,3,1,TOT,2024-01-01,552077
4,3,1,TOT,2024-04-01,552994
4,3,1,TOT,2024-07-01,555892
4,3,1,TOT,2024-10-01,549643
4,3,1,TOT,2025-01-01,546779
4,3,1,TOT,2025-04-01,537513
4,3,1,TOT,2025-07-01,542378
4,3,1,TOT,2025-10-01,545115
4,3,1,TOT,2026-01-01,537779
4,3,2,1,1995-07-01,69141
4,3,2,1,1995-10-01,72038
4,3,2,1,1996-01-01,72320
4,3,2,1,1996-04-01,75670
4,3,2,1,1996-07-01,78169
4,3,2,1,1996-10-01,74650
4,3,2,1,1997-01-01,71893
4,3,2,1,1997-04-01,67911
4,3,2,1,1997-07-01,73031
4,3,2,1,1997-10-01,75832
4,3,2,1,1998-01-01,74033
4,3,2,1,1998-04-01,84505
4,3,2,1,1998-07-01,76696
4,3,2,1,1998-10-01,74919
4,3,2,1,1999-01-01,82025
4,3,2,1,1999-04-01,81776
4,3,2,1,1999-07-01,81671
4,3,2,1,1999-10-01,82922
4,3,2,1,2000-01-01,84298
4,3,2,1,2000-04-01,88899
4,3,2,1,2000-07-01,85105
4,3,2,1,2000-10-01,87053
4,3,2,1,2001-01-01,86691
4,3,2,1,2001-04-01,86156
4,3,2,1,2001-07-01,88338
4,3,2,1,2001-10-01,88344
4,3,2,1,2002-01-01,89154
4,3,2,1,2002-04-01,90330
4,3,2,1,2002-07-01,88144
4,3,2,1,2002-10-01,84293
4,3,2,1,2003-01-01,84478
4,3,2,1,2003-04-01,87214
4,3,2,1,2003-07-01,87743
4,3,2,1,2003-10-01,85039
4,3,2,1,2004-01-01,85599
4,3,2,1,2004-04-01,86518
4,3,2,1,2004-07-01,88490
4,3,2,1,2004-10-01,88957
4,3,2,1,2005-01-01,87851
4,3,2,1,2005-04-01,90805
4,3,2,1,2005-07-01,91673
4,3,2,1,2005-10-01,89828
4,3,2,1,2006-01-01,90016
4,3,2,1,2006-04-01,91121
4,3,2,1,2006-07-01,93040
4,3,2,1,2006-10-01,93180
4,3,2,1,2007-01-01,93085
4,3,2,1,2007-04-01,95386
4,3,2,1,2007-07-01,96693
4,3,2,1,2007-10-01,97511
4,3,2,1,2008-01-01,98563
4,3,2,1,2008-04-01,102249
4,3,2,1,2008-07-01,102875
4,3,2,1,2008-10-01,100433
4,3,2,1,2009-01-01,101270
4,3,2,1,2009-04-01,101629
4,3,2,1,2009-07-01,102385
4,3,2,1,2009-10-01,101754
4,3,2,1,2010-01-01,102499
4,3,2,1,2010-04-01,104546
4,3,2,1,2010-07-01,105337
4,3,2,1,2010-10-01,103822
4,3,2,1,2011-01-01,101798
4,3,2,1,2011-04-01,104817
4,3,2,1,2011-07-01,105842
4,3,2,1,2011-10-01,104770
4,3,2,1,2012-01-01,105398
4,3,2,1,2012-04-01,108465
4,3,2,1,2012-07-01,110171
4,3,2,1,2012-10-01,108018
4,3,2,1,2013-01-01,108714
4,3,2,1,2013-04-01,107910
4,3,2,1,2013-07-01,108219
4,3,2,1,2013-10-01,109813
4,3,2,1,2014-01-01,109511
4,3,2,1,2014-04-01,111478
4,3,2,1,2014-07-01,111285
4,3,2,1,2014-10-01,111928
4,3,2,1,2015-01-01,107476
4,3,2,1,2015-04-01,112027
4,3,2,1,2015-07-01,112603
4,3,2,1,2015-10-01,113059
4,3,2,1,2016-01-01,113509
4,3,2,1,2016-04-01,117125
4,3,2,1,2016-07-01,114822
4,3,2,1,2016-10-01,117180
4,3,2,1,2017-01-01,115751
4,3,2,1,2017-04-01,114945
4,3,2,1,2017-07-01,116886
4,3,2,1,2017-10-01,118989
4,3,2,1,2018-01-01,119722
4,3,2,1,2018-04-01,118655
4,3,2,1,2018-07-01,116729
4,3,2,1,2018-10-01,119078
4,3,2,1,2019-01-01,117607
4,3,2,1,2019-04-01,119534
4,3,2,1,2019-07-01,121433
4,3,2,1,2019-10-01,120878
4,3,2,1,2020-01-01,124851
4,3,2,1,2020-04-01,121351
4,3,2,1,2020-07-01,124492
4,3,2,1,2020-10-01,123037
4,3,2,1,2021-01-01,120373
4,3,2,1,2021-04-01,120976
4,3,2,1,2021-07-01,121974
4,3,2,1,2021-10-01,125875
4,3,2,1,2022-01-01,124170
4,3,2,1,2022-04-01,126274
4,3,2,1,2022-07-01,125852
4,3,2,1,2022-10-01,127749
4,3,2,1,2023-01-01,124788
4,3,2,1,2023-04-01,126414
4,3,2,1,2023-07-01,128293
4,3,2,1,2023-10-01,130961
4,3,2,1,2024-01-01,128379
4,3,2,1,2024-04-01,129799
4,3,2,1,2024-07-01,129082
4,3,2,1,2024-10-01,133449
4,3,2,1,2025-01-01,129849
4,3,2,1,2025-04-01,135719
4,3,2,1,2025-07-01,134394
4,3,2,1,2025-10-01,134844
4,3,2,1,2026-01-01,131928
4,3,2,2,1995-07-01,154880
4,3,2,2,1995-10-01,148661
4,3,2,2,1996-01-01,149445
4,3,2,2,1996-04-01,160469
4,3,2,2,1996-07-01,150869
4,3,2,2,1996-10-01,160187
4,3,2,2,1997-01-01,160017
4,3,2,2,1997-04-01,153954
4,3,2,2,1997-07-01,150368
4,3,2,2,1997-10-01,164193
4,3,2,2,1998-01-01,162067
4,3,2,2,1998-04-01,163691
4,3,2,2,1998-07-01,166252
4,3,2,2,1998-10-01,170524
4,3,2,2,1999-01-01,176932
4,3,2,2,1999-04-01,180858
4,3,2,2,1999-07-01,180131
4,3,2,2,1999-10-01,185017
4,3,2,2,2000-01-01,190420
4,3,2,2,2000-04-01,191630
4,3,2,2,2000-07-01,190817
4,3,2,2,2000-10-01,192640
4,3,2,2,2001-01-01,191804
4,3,2,2,2001-04-01,187979
4,3,2,2,2001-07-01,189298
4,3,2,2,2001-10-01,189677
4,3,2,2,2002-01-01,190482
4,3,2,2,2002-04-01,191310
4,3,2,2,2002-07-01,195216
4,3,2,2,2002-10-01,189110
4,3,2,2,2003-01-01,189800
4,3,2,2,2003-04-01,190562
4,3,2,2,2003-07-01,194378
4,3,2,2,2003-10-01,194680
4,3,2,2,2004-01-01,197305
4,3,2,2,2004-04-01,200481
4,3,2,2,2004-07-01,198093
4,3,2,2,2004-10-01,196666
4,3,2,2,2005-01-01,195079
4,3,2,2,2005-04-01,197590
4,3,2,2,2005-07-01,201305
4,3,2,2,2005-10-01,199587
4,3,2,2,2006-01-01,201070
4,3,2,2,2006-04-01,201418
4,3,2,2,2006-07-01,208950
4,3,2,2,2006-10-01,208142
4,3,2,2,2007-01-01,208850
4,3,2,2,2007-04-01,211520
4,3,2,2,2007-07-01,214967
4,3,2,2,2007-10-01,214827
4,3,2,2,2008-01-01,220828
4,3,2,2,2008-04-01,224295
4,3,2,2,2008-07-01,226462
4,3,2,2,2008-10-01,225357
4,3,2,2,2009-01-01,225792
4,3,2,2,2009-04-01,225004
4,3,2,2,2009-07-01,225874
4,3,2,2,2009-10-01,225957
4,3,2,2,2010-01-01,225895
4,3,2,2,2010-04-01,227664
4,3,2,2,2010-07-01,228682
4,3,2,2,2010-10-01,228995
4,3,2,2,2011-01-01,227983
4,3,2,2,2011-04-01,227719
4,3,2,2,2011-07-01,228345
4,3,2,2,2011-10-01,226983
4,3,2,2,2012-01-01,230767
4,3,2,2,2012-04-01,231611
4,3,2,2,2012-07-01,234538
4,3,2,2,2012-10-01,234517
4,3,2,2,2013-01-01,235572
4,3,2,2,2013-04-01,236116
4,3,2,2,2013-07-01,238829
4,3,2,2,2013-10-01,235841
4,3,2,2,2014-01-01,237549
4,3,2,2,2014-04-01,238558
4,3,2,2,2014-07-01,240864
4,3,2,2,2014-10-01,242694
4,3,2,2,2015-01-01,239969
4,3,2,2,2015-04-01,251562
4,3,2,2,2015-07-01,255342
4,3,2,2,2015-10-01,255802
4,3,2,2,2016-01-01,256329
4,3,2,2,2016-04-01,259993
4,3,2,2,2016-07-01,256807
4,3,2,2,2016-10-01,257736
4,3,2,2,2017-01-01,258137
4,3,2,2,2017-04-01,260747
4,3,2,2,2017-07-01,264126
4,3,2,2,2017-10-01,267354
4,3,2,2,2018-01-01,266503
4,3,2,2,2018-04-01,268380
4,3,2,2,2018-07-01,271024
4,3,2,2,2018-10-01,272377
4,3,2,2,2019-01-01,275439
4,3,2,2,2019-04-01,275329
4,3,2,2,2019-07-01,276487
4,3,2,2,2019-10-01,278855
4,3,2,2,2020-01-01,280564
4,3,2,2,2020-04-01,272632
4,3,2,2,2020-07-01,279664
4,3,2,2,2020-10-01,276747
