item,date,value
100_12150,1996-01-01,148.3737
100_12150,1996-02-01,147.0907
100_12150,1996-03-01,147.0907
100_12150,1996-04-01,147.0907
100_12150,1996-05-01,146.7225
100_12150,1996-06-01,146.7225
100_12150,1996-07-01,146.7225
100_12150,1996-08-01,146.01
100_12150,1996-09-01,146.01
100_12150,1996-10-01,146.01
100_12150,1996-11-01,145.734
100_12150,1996-12-01,145.734
100_12150,1997-01-01,145.734
100_12150,1997-02-01,145.9887
100_12150,1997-03-01,145.9887
100_12150,1997-04-01,145.9887
100_12150,1997-05-01,146.3423
100_12150,1997-06-01,146.3423
100_12150,1997-07-01,146.3423
100_12150,1997-08-01,143.2356
100_12150,1997-09-01,143.2356
100_12150,1997-10-01,143.2356
100_12150,1997-11-01,143.6802
100_12150,1997-12-01,143.6802
100_12150,1998-01-01,143.6802
100_12150,1998-02-01,143.9839
100_12150,1998-03-01,143.9839
100_12150,1998-04-01,143.9839
100_12150,1998-05-01,140.7308
100_12150,1998-06-01,140.7308
100_12150,1998-07-01,140.7308
100_12150,1998-08-01,140.5087
100_12150,1998-09-01,140.5087
100_12150,1998-10-01,140.5087
100_12150,1998-11-01,141.6569
100_12150,1998-12-01,141.6569
100_12150,1999-01-01,141.6569
100_12150,1999-02-01,141.9451
100_12150,1999-03-01,141.9451
100_12150,1999-04-01,141.9451
100_12150,1999-05-01,141.6816
100_12150,1999-06-01,141.6816
100_12150,1999-07-01,141.6816
100_12150,1999-08-01,141.7459
100_12150,1999-09-01,141.7459
100_12150,1999-10-01,141.7459
100_12150,1999-11-01,141.5307
100_12150,1999-12-01,141.5307
100_12150,2000-01-01,141.5307
100_12150,2000-02-01,141.6493
100_12150,2000-03-01,141.6493
100_12150,2000-04-01,141.6493
100_12150,2000-05-01,140.4067
100_12150,2000-06-01,140.4067
100_12150,2000-07-01,140.4067
100_12150,2000-08-01,139.7459
100_12150,2000-09-01,139.7459
100_12150,2000-10-01,139.7459
100_12150,2000-11-01,140.6258
100_12150,2000-12-01,140.6258
100_12150,2001-01-01,140.6258
100_12150,2001-02-01,140.2992
100_12150,2001-03-01,140.2992
100_12150,2001-04-01,140.2992
100_12150,2001-05-01,139.6986
100_12150,2001-06-01,139.6986
100_12150,2001-07-01,139.6986
100_12150,2001-08-01,137.2731
100_12150,2001-09-01,137.2731
100_12150,2001-10-01,137.2731
100_12150,2001-11-01,137.8468
100_12150,2001-12-01,137.8468
100_12150,2002-01-01,137.8468
100_12150,2002-02-01,136.6657
100_12150,2002-03-01,136.6657
100_12150,2002-04-01,136.6657
100_12150,2002-05-01,133.2584
100_12150,2002-06-01,133.2584
100_12150,2002-07-01,133.2584
100_12150,2002-08-01,133.5268
100_12150,2002-09-01,133.5268
100_12150,2002-10-01,133.5268
100_12150,2002-11-01,134.21
100_12150,2002-12-01,134.21
100_12150,2003-01-01,134.21
100_12150,2003-02-01,133.9825
100_12150,2003-03-01,133.9825
100_12150,2003-04-01,133.9825
100_12150,2003-05-01,134.4507
100_12150,2003-06-01,134.4507
100_12150,2003-07-01,134.4507
100_12150,2003-08-01,134.8472
100_12150,2003-09-01,134.8472
100_12150,2003-10-01,134.8472
100_12150,2003-11-01,135.1014
100_12150,2003-12-01,135.1014
100_12150,2004-01-01,135.1014
100_12150,2004-02-01,137.2519
100_12150,2004-03-01,137.2519
100_12150,2004-04-01,137.2519
100_12150,2004-05-01,137.0043
100_12150,2004-06-01,137.0043
100_12150,2004-07-01,137.0043
100_12150,2004-08-01,137.1275
100_12150,2004-09-01,137.1275
100_12150,2004-10-01,137.1275
100_12150,2004-11-01,138.1343
100_12150,2004-12-01,138.1343
100_12150,2005-01-01,138.1343
100_12150,2005-02-01,138.1187
100_12150,2005-03-01,138.1187
100_12150,2005-04-01,138.1187
100_12150,2005-05-01,137.5609
100_12150,2005-06-01,137.5609
100_12150,2005-07-01,137.5609
100_12150,2005-08-01,137.1039
100_12150,2005-09-01,137.1039
100_12150,2005-10-01,137.1039
100_12150,2005-11-01,137.7316
100_12150,2005-12-01,137.7316
100_12150,2006-01-01,137.7316
100_12150,2006-02-01,137.4659
100_12150,2006-03-01,137.4659
100_12150,2006-04-01,137.4659
100_12150,2006-05-01,138.1639
100_12150,2006-06-01,138.1639
100_12150,2006-07-01,138.1639
100_12150,2006-08-01,128.8567
100_12150,2006-09-01,128.8567
100_12150,2006-10-01,128.8567
100_12150,2006-11-01,131.6807
100_12150,2006-12-01,131.6807
100_12150,2007-01-01,131.6807
100_12150,2007-02-01,132.5507
100_12150,2007-03-01,132.5507
100_12150,2007-04-01,132.5507
100_12150,2007-05-01,130.563
100_12150,2007-06-01,130.563
100_12150,2007-07-01,130.563
100_12150,2007-08-01,131.0484
100_12150,2007-09-01,131.0484
100_12150,2007-10-01,131.0484
100_12150,2007-11-01,131.0062
100_12150,2007-12-01,131.0062
100_12150,2008-01-01,132.7196
100_12150,2008-02-01,130.832
100_12150,2008-03-01,130.4555
100_12150,2008-04-01,131.848
100_12150,2008-05-01,132.8181
100_12150,2008-06-01,133.0647
100_12150,2008-07-01,133.1189
100_12150,2008-08-01,132.4335
100_12150,2008-09-01,134.283
100_12150,2008-10-01,133.2508
100_12150,2008-11-01,134.7425
100_12150,2008-12-01,132.2218
100_12150,2009-01-01,132.9764
100_12150,2009-02-01,133.6414
100_12150,2009-03-01,133.4282
100_12150,2009-04-01,136.1601
100_12150,2009-05-01,134.1707
100_12150,2009-06-01,134.3051
100_12150,2009-07-01,132.5559
100_12150,2009-08-01,132.9702
100_12150,2009-09-01,131.5657
100_12150,2009-10-01,131.8494
100_12150,2009-11-01,129.4954
100_12150,2009-12-01,132.7037
100_12150,2010-01-01,131.7316
100_12150,2010-02-01,130.149
100_12150,2010-03-01,133.58690000000001
100_12150,2010-04-01,133.1053
100_12150,2010-05-01,133.8172
100_12150,2010-06-01,133.8496
100_12150,2010-07-01,132.5559
100_12150,2010-08-01,132.8722
100_12150,2010-09-01,132.7193
100_12150,2010-10-01,136.2195
100_12150,2010-11-01,130.5339
100_12150,2010-12-01,128.2387
100_12150,2011-01-01,128.2229
100_12150,2011-02-01,128.8704
100_12150,2011-03-01,126.531
100_12150,2011-04-01,133.7261
100_12150,2011-05-01,128.888
100_12150,2011-06-01,128.946
100_12150,2011-07-01,133.1604
100_12150,2011-08-01,132.809
100_12150,2011-09-01,129.0134
100_12150,2011-10-01,131.13
100_12150,2011-11-01,126.5638
100_12150,2011-12-01,127.5599
100_12150,2012-01-01,129.7444
100_12150,2012-02-01,132.2841
100_12150,2012-03-01,129.8211
100_12150,2012-04-01,131.5723
100_12150,2012-05-01,126.885
100_12150,2012-06-01,126.765
100_12150,2012-07-01,129.7861
100_12150,2012-08-01,133.0801
100_12150,2012-09-01,133.2703
100_12150,2012-10-01,131.1626
100_12150,2012-11-01,130.0951
100_12150,2012-12-01,125.1821
100_12150,2013-01-01,132.1328
100_12150,2013-02-01,134.7394
100_12150,2013-03-01,132.0238
100_12150,2013-04-01,132.107
100_12150,2013-05-01,130.1205
100_12150,2013-06-01,131.3028
100_12150,2013-07-01,135.6076
100_12150,2013-08-01,135.2172
100_12150,2013-09-01,133.7807
100_12150,2013-10-01,131.9689
100_12150,2013-11-01,125.8593
100_12150,2013-12-01,127.4013
100_12150,2014-01-01,129.7469
100_12150,2014-02-01,131.0029
100_12150,2014-03-01,129.749
100_12150,2014-04-01,130.7106
100_12150,2014-05-01,129.8424
100_12150,2014-06-01,128.7097
100_12150,2014-07-01,133.9654
100_12150,2014-08-01,133.6219
100_12150,2014-09-01,129.6833
100_12150,2014-10-01,129.9085
100_12150,2014-11-01,128.3561
100_12150,2014-12-01,126.1002
100_12150,2015-01-01,131.8636
100_12150,2015-02-01,132.0562
100_12150,2015-03-01,124.8639
100_12150,2015-04-01,125.185
100_12150,2015-05-01,124.5485
100_12150,2015-06-01,121.8712
100_12150,2015-07-01,118.3334
100_12150,2015-08-01,118.4448
100_12150,2015-09-01,118.5377
100_12150,2015-10-01,121.2399
100_12150,2015-11-01,114.508
100_12150,2015-12-01,115.6318
100_12150,2016-01-01,114.9609
100_12150,2016-02-01,116.6462
100_12150,2016-03-01,113.1344
100_12150,2016-04-01,112.2221
100_12150,2016-05-01,110.2726
100_12150,2016-06-01,111.0221
100_12150,2016-07-01,111.1057
100_12150,2016-08-01,109.7452
100_12150,2016-09-01,109.2393
100_12150,2016-10-01,110.2168
100_12150,2016-11-01,109.7223
100_12150,2016-12-01,108.8944
100_12150,2017-01-01,109.1353
100_12150,2017-02-01,110.3765
100_12150,2017-03-01,109.4608
100_12150,2017-04-01,105.7037
100_12150,2017-05-01,106.4155
100_12150,2017-06-01,106.1788
100_12150,2017-07-01,106.9583
100_12150,2017-08-01,107.4683
100_12150,2017-09-01,108.258
100_12150,2017-10-01,108.2358
100_12150,2017-11-01,106.779
100_12150,2017-12-01,107.2258
100_12150,2018-01-01,107.9862
100_12150,2018-02-01,108.8763
100_12150,2018-03-01,107.4437
100_12150,2018-04-01,106.7715
100_12150,2018-05-01,105.6482
100_12150,2018-06-01,107.1157
100_12150,2018-07-01,107.3422
100_12150,2018-08-01,105.9801
100_12150,2018-09-01,106.3558
100_12150,2018-10-01,102.9761
100_12150,2018-11-01,105.1454
100_12150,2018-12-01,104.781
100_12150,2019-01-01,105.7008
100_12150,2019-02-01,104.7252
100_12150,2019-03-01,104.6902
100_12150,2019-04-01,103.9284
100_12150,2019-05-01,103.7061
100_12150,2019-06-01,104.0098
100_12150,2019-07-01,103.8448
100_12150,2019-08-01,103.9104
100_12150,2019-09-01,102.039
100_12150,2019-10-01,103.136
100_12150,2019-11-01,102.7356
100_12150,2019-12-01,102.0841
100_12150,2020-01-01,102.8206
100_12150,2020-02-01,100.4341
100_12150,2020-03-01,102.8018
100_12150,2020-04-01,102.1933
100_12150,2020-05-01,102.7786
100_12150,2020-06-01,101.8009
100_12150,2020-07-01,101.1694
100_12150,2020-08-01,100.5736
100_12150,2020-09-01,100.8581
100_12150,2020-10-01,100.5975
100_12150,2020-11-01,100.759
100_12150,2020-12-01,100
100_12150,2021-01-01,100.3937
100_12150,2021-02-01,101.0021
100_12150,2021-03-01,99.4299
100_12150,2021-04-01,98.382
100_12150,2021-05-01,98.4978
100_12150,2021-06-01,99.8898
100_12150,2021-07-01,99.7098
100_12150,2021-08-01,99.5087
100_12150,2021-09-01,100.2442
100_12150,2021-10-01,97.0716
100_12150,2021-11-01,99.3601
100_12150,2021-12-01,99.0116
100_12150,2022-01-01,100.2733
100_12150,2022-02-01,100.7615
100_12150,2022-03-01,98.0488
100_12150,2022-04-01,101.0916
100_12150,2022-05-01,98.7912
100_12150,2022-06-01,99.665
100_12150,2022-07-01,96.3686
100_12150,2022-08-01,100.6507
100_12150,2022-09-01,99.0938
100_12150,2022-10-01,97.5859
100_12150,2022-11-01,100.4863
100_12150,2022-12-01,101.318
100_12150,2023-01-01,99.5783
100_12150,2023-02-01,101.0428
100_12150,2023-03-01,99.7605
100_12150,2023-04-01,99.4672
100_12150,2023-05-01,101.8898
100_12150,2023-06-01,99.8997
100_12150,2023-07-01,101.111
100_12150,2023-08-01,101.6896
100_12150,2023-09-01,100.7037
100_12150,2023-10-01,100.6086
100_12150,2023-11-01,101.7805
100_12150,2023-12-01,100.2571
100_12150,2024-01-01,100.6958
100_12150,2024-02-01,100.5957
100_12150,2024-03-01,99.4514
100_12150,2024-04-01,97.278
100_12150,2024-05-01,98.5003
100_12150,2024-06-01,98.4892
100_12150,2024-07-01,98.1431
100_12150,2024-08-01,97.6886
100_12150,2024-09-01,98.1447
100_12150,2024-10-01,96.4015
100_12150,2024-11-01,99.5758
100_12150,2024-12-01,97.1893
100_12150,2025-01-01,97.0448
100_12150,2025-02-01,96.1847
100_12150,2025-03-01,95.9147
100_12150,2025-04-01,96.4358
100_12150,2025-05-01,95.518
100_12150,2025-06-01,94.458
100_12150,2025-07-01,94.0346
100_12150,2025-08-01,94.3816
100_12150,2025-09-01,93.0992
100_12150,2025-10-01,91.0309
100_12150,2025-11-01,91.5998
100_12150,2025-12-01,92.1648
100_12160,1993-05-01,89.1955
100_12160,1993-06-01,89.1955
100_12160,1993-07-01,89.1955
100_12160,1993-08-01,89.2882
100_12160,1993-09-01,89.2882
100_12160,1993-10-01,89.2882
100_12160,1993-11-01,89.2127
100_12160,1993-12-01,89.2127
100_12160,1994-01-01,89.2127
100_12160,1994-02-01,89.4809
100_12160,1994-03-01,89.4809
100_12160,1994-04-01,89.4809
100_12160,1994-05-01,89.9651
100_12160,1994-06-01,89.9651
100_12160,1994-07-01,89.9651
100_12160,1994-08-01,89.8423
100_12160,1994-09-01,89.8423
100_12160,1994-10-01,89.8423
100_12160,1994-11-01,89.8946
100_12160,1994-12-01,89.8946
100_12160,1995-01-01,89.8946
100_12160,1995-02-01,90.3458
100_12160,1995-03-01,90.3458
100_12160,1995-04-01,90.3458
100_12160,1995-05-01,90.2048
100_12160,1995-06-01,90.2048
100_12160,1995-07-01,90.2048
100_12160,1995-08-01,90.0624
100_12160,1995-09-01,90.0624
100_12160,1995-10-01,90.0624
100_12160,1995-11-01,90.0311
100_12160,1995-12-01,90.0311
100_12160,1996-01-01,90.0311
100_12160,1996-02-01,90.5234
100_12160,1996-03-01,90.5234
100_12160,1996-04-01,90.5234
100_12160,1996-05-01,90.755
100_12160,1996-06-01,90.755
100_12160,1996-07-01,90.755
100_12160,1996-08-01,90.777
100_12160,1996-09-01,90.777
100_12160,1996-10-01,90.777
100_12160,1996-11-01,90.7132
100_12160,1996-12-01,90.7132
100_12160,1997-01-01,90.7132
100_12160,1997-02-01,90.9902
100_12160,1997-03-01,90.9902
100_12160,1997-04-01,90.9902
100_12160,1997-05-01,90.6824
100_12160,1997-06-01,90.6824
100_12160,1997-07-01,90.6824
100_12160,1997-08-01,91.2059
100_12160,1997-09-01,91.2059
100_12160,1997-10-01,91.2059
100_12160,1997-11-01,91.5829
100_12160,1997-12-01,91.5829
100_12160,1998-01-01,91.5829
100_12160,1998-02-01,91.6734
100_12160,1998-03-01,91.6734
100_12160,1998-04-01,91.6734
100_12160,1998-05-01,92.1688
100_12160,1998-06-01,92.1688
100_12160,1998-07-01,92.1688
100_12160,1998-08-01,92.0579
100_12160,1998-09-01,92.0579
100_12160,1998-10-01,92.0579
100_12160,1998-11-01,91.8293
100_12160,1998-12-01,91.8293
100_12160,1999-01-01,91.8293
100_12160,1999-02-01,91.9883
100_12160,1999-03-01,91.9883
100_12160,1999-04-01,91.9883
100_12160,1999-05-01,92.0683
100_12160,1999-06-01,92.0683
100_12160,1999-07-01,92.0683
100_12160,1999-08-01,92.0597
100_12160,1999-09-01,92.0597
100_12160,1999-10-01,92.0597
100_12160,1999-11-01,92.0737
100_12160,1999-12-01,92.0737
100_12160,2000-01-01,92.0737
100_12160,2000-02-01,92.4005
100_12160,2000-03-01,92.4005
100_12160,2000-04-01,92.4005
100_12160,2000-05-01,92.5685
100_12160,2000-06-01,92.5685
100_12160,2000-07-01,92.5685
100_12160,2000-08-01,92.728
100_12160,2000-09-01,92.728
100_12160,2000-10-01,92.728
100_12160,2000-11-01,92.928
100_12160,2000-12-01,92.928
100_12160,2001-01-01,92.928
100_12160,2001-02-01,93.7226
100_12160,2001-03-01,93.7226
100_12160,2001-04-01,93.7226
100_12160,2001-05-01,93.945
100_12160,2001-06-01,93.945
100_12160,2001-07-01,93.945
100_12160,2001-08-01,94.5405
100_12160,2001-09-01,94.5405
100_12160,2001-10-01,94.5405
100_12160,2001-11-01,94.9251
100_12160,2001-12-01,94.9251
100_12160,2002-01-01,94.9251
100_12160,2002-02-01,94.4117
100_12160,2002-03-01,94.4117
100_12160,2002-04-01,94.4117
100_12160,2002-05-01,94.9894
100_12160,2002-06-01,94.9894
100_12160,2002-07-01,94.9894
100_12160,2002-08-01,95.1745
100_12160,2002-09-01,95.1745
100_12160,2002-10-01,95.1745
100_12160,2002-11-01,93.3136
100_12160,2002-12-01,93.3136
100_12160,2003-01-01,93.3136
100_12160,2003-02-01,94.9041
100_12160,2003-03-01,94.9041
100_12160,2003-04-01,94.9041
100_12160,2003-05-01,95.1773
100_12160,2003-06-01,95.1773
100_12160,2003-07-01,95.1773
100_12160,2003-08-01,94.5826
100_12160,2003-09-01,94.5826
100_12160,2003-10-01,94.5826
100_12160,2003-11-01,94.4791
100_12160,2003-12-01,94.4791
100_12160,2004-01-01,94.4791
100_12160,2004-02-01,94.3759
100_12160,2004-03-01,94.3759
100_12160,2004-04-01,94.3759
100_12160,2004-05-01,94.105
100_12160,2004-06-01,94.105
100_12160,2004-07-01,94.105
100_12160,2004-08-01,94.0532
100_12160,2004-09-01,94.0532
100_12160,2004-10-01,94.0532
100_12160,2004-11-01,94.9536
100_12160,2004-12-01,94.9536
100_12160,2005-01-01,94.9536
100_12160,2005-02-01,95.1183
100_12160,2005-03-01,95.1183
100_12160,2005-04-01,95.1183
100_12160,2005-05-01,95.2973
100_12160,2005-06-01,95.2973
100_12160,2005-07-01,95.2973
100_12160,2005-08-01,94.8741
100_12160,2005-09-01,94.8741
100_12160,2005-10-01,94.8741
100_12160,2005-11-01,94.6608
100_12160,2005-12-01,94.6608
100_12160,2006-01-01,94.6608
100_12160,2006-02-01,95.2405
100_12160,2006-03-01,95.2405
100_12160,2006-04-01,95.2405
100_12160,2006-05-01,95.6191
100_12160,2006-06-01,95.6191
100_12160,2006-07-01,95.6191
100_12160,2006-08-01,95.4313
100_12160,2006-09-01,95.4313
100_12160,2006-10-01,95.4313
100_12160,2006-11-01,95.7401
100_12160,2006-12-01,95.7401
100_12160,2007-01-01,95.7401
100_12160,2007-02-01,96.1062
100_12160,2007-03-01,96.1062
100_12160,2007-04-01,96.1062
100_12160,2007-05-01,96.2977
100_12160,2007-06-01,96.2977
100_12160,2007-07-01,96.2977
100_12160,2007-08-01,96.6025
100_12160,2007-09-01,96.6025
100_12160,2007-10-01,96.6025
100_12160,2007-11-01,96.9857
100_12160,2007-12-01,96.9857
100_12160,2008-01-01,97.1184
100_12160,2008-02-01,97.2292
100_12160,2008-03-01,98.9278
100_12160,2008-04-01,98.8165
100_12160,2008-05-01,98.9589
100_12160,2008-06-01,99.2316
100_12160,2008-07-01,97.2491
100_12160,2008-08-01,99.545
100_12160,2008-09-01,99.6897
100_12160,2008-10-01,100.4935
100_12160,2008-11-01,100.7055
100_12160,2008-12-01,100.7878
100_12160,2009-01-01,100.4983
100_12160,2009-02-01,100.7346
100_12160,2009-03-01,99.0908
100_12160,2009-04-01,98.8052
100_12160,2009-05-01,100.4826
100_12160,2009-06-01,100.6299
100_12160,2009-07-01,100.2609
100_12160,2009-08-01,100.2765
100_12160,2009-09-01,100.1075
100_12160,2009-10-01,100.6429
100_12160,2009-11-01,100.8416
100_12160,2009-12-01,100.8635
100_12160,2010-01-01,100.5443
100_12160,2010-02-01,100.7862
100_12160,2010-03-01,100.8348
100_12160,2010-04-01,100.6394
100_12160,2010-05-01,100.794
100_12160,2010-06-01,100.7948
100_12160,2010-07-01,100.9438
100_12160,2010-08-01,100.8694
100_12160,2010-09-01,100.8572
100_12160,2010-10-01,100.338
100_12160,2010-11-01,101.1639
100_12160,2010-12-01,101.0913
100_12160,2011-01-01,101.3238
100_12160,2011-02-01,101.5555
100_12160,2011-03-01,101.5304
100_12160,2011-04-01,101.5833
100_12160,2011-05-01,100.7724
100_12160,2011-06-01,100.6847
100_12160,2011-07-01,101.589
100_12160,2011-08-01,101.8428
100_12160,2011-09-01,101.412
100_12160,2011-10-01,101.3812
100_12160,2011-11-01,101.3794
100_12160,2011-12-01,101.3321
100_12160,2012-01-01,101.1809
100_12160,2012-02-01,101.316
100_12160,2012-03-01,101.3551
100_12160,2012-04-01,101.7803
100_12160,2012-05-01,101.7091
100_12160,2012-06-01,101.009
100_12160,2012-07-01,101.1106
100_12160,2012-08-01,101.0095
100_12160,2012-09-01,100.9657
100_12160,2012-10-01,101.0474
100_12160,2012-11-01,101.1633
100_12160,2012-12-01,100.88
100_12160,2013-01-01,99.7852
100_12160,2013-02-01,100.3513
100_12160,2013-03-01,100.4084
100_12160,2013-04-01,98.5223
100_12160,2013-05-01,100.1334
100_12160,2013-06-01,99.4803
100_12160,2013-07-01,100.105
100_12160,2013-08-01,100.4298
100_12160,2013-09-01,100.5674
100_12160,2013-10-01,99.9681
100_12160,2013-11-01,100.5625
100_12160,2013-12-01,100.7608
100_12160,2014-01-01,100.5737
100_12160,2014-02-01,100.9316
100_12160,2014-03-01,100.901
100_12160,2014-04-01,100.715
100_12160,2014-05-01,100.9276
100_12160,2014-06-01,100.1942
100_12160,2014-07-01,100.4963
100_12160,2014-08-01,100.7998
100_12160,2014-09-01,101.0463
100_12160,2014-10-01,101.0273
100_12160,2014-11-01,100.3898
100_12160,2014-12-01,101.2097
100_12160,2015-01-01,101.0691
100_12160,2015-02-01,100.8531
100_12160,2015-03-01,100.3787
100_12160,2015-04-01,100.3332
100_12160,2015-05-01,99.7466
100_12160,2015-06-01,100.0424
100_12160,2015-07-01,99.9158
100_12160,2015-08-01,99.3852
100_12160,2015-09-01,99.886
100_12160,2015-10-01,100.2623
100_12160,2015-11-01,100.138
100_12160,2015-12-01,100.1733
100_12160,2016-01-01,99.5309
100_12160,2016-02-01,99.5177
100_12160,2016-03-01,100.0027
100_12160,2016-04-01,100.1267
100_12160,2016-05-01,99.7677
100_12160,2016-06-01,100.052
100_12160,2016-07-01,96.7108
100_12160,2016-08-01,97.4447
100_12160,2016-09-01,99.3215
100_12160,2016-10-01,99.5446
100_12160,2016-11-01,99.1726
100_12160,2016-12-01,98.7004
100_12160,2017-01-01,96.9296
100_12160,2017-02-01,97.7559
100_12160,2017-03-01,98.0442
100_12160,2017-04-01,98.4983
100_12160,2017-05-01,98.9156
100_12160,2017-06-01,97.8219
100_12160,2017-07-01,95.4636
100_12160,2017-08-01,96.6809
100_12160,2017-09-01,97.9741
100_12160,2017-10-01,98.498
100_12160,2017-11-01,97.7649
100_12160,2017-12-01,97.77
100_12160,2018-01-01,96.2241
100_12160,2018-02-01,96.1833
100_12160,2018-03-01,97.3519
100_12160,2018-04-01,97.4235
100_12160,2018-05-01,97.3979
100_12160,2018-06-01,97.1022
100_12160,2018-07-01,95.6869
100_12160,2018-08-01,96.4137
100_12160,2018-09-01,97.611
100_12160,2018-10-01,97.7897
100_12160,2018-11-01,97.6804
100_12160,2018-12-01,99.2535
100_12160,2019-01-01,97.0437
100_12160,2019-02-01,97.1074
100_12160,2019-03-01,99.1595
100_12160,2019-04-01,99.2949
100_12160,2019-05-01,99.0171
100_12160,2019-06-01,97.9227
100_12160,2019-07-01,93.7038
100_12160,2019-08-01,96.9244
100_12160,2019-09-01,99.064
100_12160,2019-10-01,99.0178
100_12160,2019-11-01,99.2382
100_12160,2019-12-01,97.9758
100_12160,2020-01-01,97.2795
100_12160,2020-02-01,98.0426
100_12160,2020-03-01,100.1452
100_12160,2020-04-01,100.03
100_12160,2020-05-01,99.5314
100_12160,2020-06-01,99.0037
100_12160,2020-07-01,96.7879
100_12160,2020-08-01,98.0004
100_12160,2020-09-01,98.9121
100_12160,2020-10-01,100.0823
100_12160,2020-11-01,98.5069
100_12160,2020-12-01,100
100_12160,2021-01-01,99.3983
100_12160,2021-02-01,99.4395
100_12160,2021-03-01,100.9356
100_12160,2021-04-01,101.2423
100_12160,2021-05-01,101.1378
100_12160,2021-06-01,100.8389
100_12160,2021-07-01,99.9922
100_12160,2021-08-01,99.3142
100_12160,2021-09-01,99.7573
100_12160,2021-10-01,100.8105
100_12160,2021-11-01,100.6018
100_12160,2021-12-01,101.7452
100_12160,2022-01-01,99.9096
