sector,sex,date,value
P_3_6,total,1995-01-01,26549
P_3_6,total,1995-04-01,26975
P_3_6,total,1995-07-01,27532
P_3_6,total,1995-10-01,27775
P_3_6,total,1996-01-01,27655
P_3_6,total,1996-04-01,27409
P_3_6,total,1996-07-01,27375
P_3_6,total,1996-10-01,27560
P_3_6,total,1997-01-01,27670
P_3_6,total,1997-04-01,27841
P_3_6,total,1997-07-01,28101
P_3_6,total,1997-10-01,28616
P_3_6,total,1998-01-01,29178
P_3_6,total,1998-04-01,29559
P_3_6,total,1998-07-01,29864
P_3_6,total,1998-10-01,30317
P_3_6,total,1999-01-01,31159
P_3_6,total,1999-04-01,31594
P_3_6,total,1999-07-01,31759
P_3_6,total,1999-10-01,31881
P_3_6,total,2000-01-01,31447
P_3_6,total,2000-04-01,31244
P_3_6,total,2000-07-01,31579
P_3_6,total,2000-10-01,32003
P_3_6,total,2001-01-01,32595
P_3_6,total,2001-04-01,33237
P_3_6,total,2001-07-01,33556
P_3_6,total,2001-10-01,33785
P_3_6,total,2002-01-01,34116
P_3_6,total,2002-04-01,34514
P_3_6,total,2002-07-01,35002
P_3_6,total,2002-10-01,34820
P_3_6,total,2003-01-01,34423
P_3_6,total,2003-04-01,34756
P_3_6,total,2003-07-01,35079
P_3_6,total,2003-10-01,35726
P_3_6,total,2004-01-01,36004
P_3_6,total,2004-04-01,35833
P_3_6,total,2004-07-01,36142
P_3_6,total,2004-10-01,36172
P_3_6,total,2005-01-01,35954
P_3_6,total,2005-04-01,36202
P_3_6,total,2005-07-01,36170
P_3_6,total,2005-10-01,36090
P_3_6,total,2006-01-01,36822
P_3_6,total,2006-04-01,37962
P_3_6,total,2006-07-01,38864
P_3_6,total,2006-10-01,39501
P_3_6,total,2007-01-01,39965
P_3_6,total,2007-04-01,40669
P_3_6,total,2007-07-01,41399
P_3_6,total,2007-10-01,42252
P_3_6,total,2008-01-01,43079
P_3_6,total,2008-04-01,43856
P_3_6,total,2008-07-01,45511
P_3_6,total,2008-10-01,46672
P_3_6,total,2009-01-01,47170
P_3_6,total,2009-04-01,47474
P_3_6,total,2009-07-01,47573
P_3_6,total,2009-10-01,47312
P_3_6,total,2010-01-01,46714.375542
P_3_6,total,2010-04-01,47112.33322
P_3_6,total,2010-07-01,47539.652474
P_3_6,total,2010-10-01,48103.302871
P_3_6,total,2011-01-01,47980.866598
P_3_6,total,2011-04-01,47747.678454
P_3_6,total,2011-07-01,48050.02974
P_3_6,total,2011-10-01,48784.73077
P_3_6,total,2012-01-01,50168.388191
P_3_6,total,2012-04-01,51641.305204
P_3_6,total,2012-07-01,52476.088462
P_3_6,total,2012-10-01,52866.753804
P_3_6,total,2013-01-01,52698.378736
P_3_6,total,2013-04-01,52787.955323
P_3_6,total,2013-07-01,53413.867678
P_3_6,total,2013-10-01,53775.651429
P_3_6,total,2014-01-01,53562.302664
P_3_6,total,2014-04-01,54733.593331
P_3_6,total,2014-07-01,54414.960698
P_3_6,total,2014-10-01,55370.664146
P_3_6,total,2015-01-01,54897.889518
P_3_6,total,2015-04-01,54570.837134
P_3_6,total,2015-07-01,54501.391244
P_3_6,total,2015-10-01,55963.38027
P_3_6,total,2016-01-01,57829.249321
P_3_6,total,2016-04-01,59133.220106
P_3_6,total,2016-07-01,59772.832196
P_3_6,total,2016-10-01,60293.075591
P_3_6,total,2017-01-01,60892.077831
P_3_6,total,2017-04-01,62047.238972
P_3_6,total,2017-07-01,62444.304813
P_3_6,total,2017-10-01,62821.960433
P_3_6,total,2018-01-01,63597.311582
P_3_6,total,2018-04-01,64135.258319
P_3_6,total,2018-07-01,63916.242884
P_3_6,total,2018-10-01,63989.778887
P_3_6,total,2019-01-01,63168.92446
P_3_6,total,2019-04-01,63144.554252
P_3_6,total,2019-07-01,63348.521758
P_3_6,total,2019-10-01,64600.277405
P_3_6,total,2020-01-01,65639.417192
P_3_6,total,2020-04-01,65511.369631
P_3_6,total,2020-07-01,67354.943757
P_3_6,total,2020-10-01,68507.334579
P_3_6,total,2021-01-01,66587.576184
P_3_6,total,2021-04-01,66249.626863
P_3_6,total,2021-07-01,67708.752914
P_3_6,total,2021-10-01,69126.89888
P_3_6,total,2022-01-01,68185.441314
P_3_6,total,2022-04-01,68230.435523
P_3_6,total,2022-07-01,68013.298505
P_3_6,total,2022-10-01,67513.832344
P_3_6,total,2023-01-01,66322.864385
P_3_6,total,2023-04-01,66421.739466
P_3_6,total,2023-07-01,66677.959268
P_3_6,total,2023-10-01,66825.19278
P_3_6,total,2024-01-01,66986.194192
P_3_6,total,2024-04-01,68976.919149
P_3_6,total,2024-07-01,70304.270508
P_3_6,total,2024-10-01,70831.330847
P_3_6,total,2025-01-01,70419.06418
P_3_6,total,2025-04-01,71037.777833
P_3_6,total,2025-07-01,70050.938947
P_3_6,total,2025-10-01,70525.118853
P_3_7,female,1991-04-01,88975
P_3_7,female,1991-07-01,87256
P_3_7,female,1991-10-01,86348
P_3_7,female,1992-01-01,87052
P_3_7,female,1992-04-01,87229
P_3_7,female,1992-07-01,85891
P_3_7,female,1992-10-01,83303
P_3_7,female,1993-01-01,82218
P_3_7,female,1993-04-01,85248
P_3_7,female,1993-07-01,87279
P_3_7,female,1993-10-01,86670
P_3_7,female,1994-01-01,86351
P_3_7,female,1994-04-01,86213
P_3_7,female,1994-07-01,86700
P_3_7,female,1994-10-01,87103
P_3_7,female,1995-01-01,87331
P_3_7,female,1995-04-01,87020
P_3_7,female,1995-07-01,87394
P_3_7,female,1995-10-01,87812
P_3_7,female,1996-01-01,87332
P_3_7,female,1996-04-01,87568
P_3_7,female,1996-07-01,87978
P_3_7,female,1996-10-01,88090
P_3_7,female,1997-01-01,88067
P_3_7,female,1997-04-01,89386
P_3_7,female,1997-07-01,90404
P_3_7,female,1997-10-01,90018
P_3_7,female,1998-01-01,90284
P_3_7,female,1998-04-01,91518
P_3_7,female,1998-07-01,92096
P_3_7,female,1998-10-01,91816
P_3_7,female,1999-01-01,92391
P_3_7,female,1999-04-01,93828
P_3_7,female,1999-07-01,96083
P_3_7,female,1999-10-01,97657
P_3_7,female,2000-01-01,99090
P_3_7,female,2000-04-01,100725
P_3_7,female,2000-07-01,101534
P_3_7,female,2000-10-01,103752
P_3_7,female,2001-01-01,106450
P_3_7,female,2001-04-01,108307
P_3_7,female,2001-07-01,110566
P_3_7,female,2001-10-01,111994
P_3_7,female,2002-01-01,113901
P_3_7,female,2002-04-01,115893
P_3_7,female,2002-07-01,118095
P_3_7,female,2002-10-01,117655
P_3_7,female,2003-01-01,115890
P_3_7,female,2003-04-01,116762
P_3_7,female,2003-07-01,116284
P_3_7,female,2003-10-01,116610
P_3_7,female,2004-01-01,117759
P_3_7,female,2004-04-01,116575
P_3_7,female,2004-07-01,115842
P_3_7,female,2004-10-01,116687
P_3_7,female,2005-01-01,115696
P_3_7,female,2005-04-01,116139
P_3_7,female,2005-07-01,118318
P_3_7,female,2005-10-01,118155
P_3_7,female,2006-01-01,119658
P_3_7,female,2006-04-01,121387
P_3_7,female,2006-07-01,123993
P_3_7,female,2006-10-01,125569
P_3_7,female,2007-01-01,125660
P_3_7,female,2007-04-01,127280
P_3_7,female,2007-07-01,128854
P_3_7,female,2007-10-01,129806
P_3_7,female,2008-01-01,130464
P_3_7,female,2008-04-01,132629
P_3_7,female,2008-07-01,135104
P_3_7,female,2008-10-01,136101
P_3_7,female,2009-01-01,136845
P_3_7,female,2009-04-01,138761
P_3_7,female,2009-07-01,140079
P_3_7,female,2009-10-01,140125
P_3_7,female,2010-01-01,138143.14646
P_3_7,female,2010-04-01,139299.31427
P_3_7,female,2010-07-01,139545.82399
P_3_7,female,2010-10-01,140335.72483
P_3_7,female,2011-01-01,141198.11448
P_3_7,female,2011-04-01,142434.38494
P_3_7,female,2011-07-01,143321.12797
P_3_7,female,2011-10-01,146704.62486
P_3_7,female,2012-01-01,148338.42323
P_3_7,female,2012-04-01,149126.50342
P_3_7,female,2012-07-01,151576.83056
P_3_7,female,2012-10-01,152137.08685
P_3_7,female,2013-01-01,153496.57474
P_3_7,female,2013-04-01,154565.81601
P_3_7,female,2013-07-01,156447.62986
P_3_7,female,2013-10-01,157686.27804
P_3_7,female,2014-01-01,157291.54476
P_3_7,female,2014-04-01,158571.24191
P_3_7,female,2014-07-01,157558.76247
P_3_7,female,2014-10-01,161013.72626
P_3_7,female,2015-01-01,160365.58765
P_3_7,female,2015-04-01,160898.42911
P_3_7,female,2015-07-01,160694.65067
P_3_7,female,2015-10-01,162214.19368
P_3_7,female,2016-01-01,163862.68952
P_3_7,female,2016-04-01,164566.12941
P_3_7,female,2016-07-01,166219.08596
P_3_7,female,2016-10-01,167539.57547
P_3_7,female,2017-01-01,169215.33263
P_3_7,female,2017-04-01,169375.06626
P_3_7,female,2017-07-01,168707.84514
P_3_7,female,2017-10-01,169925.75539
P_3_7,female,2018-01-01,171423.2353
P_3_7,female,2018-04-01,170113.70651
P_3_7,female,2018-07-01,174164.82731
P_3_7,female,2018-10-01,174860.43974
P_3_7,female,2019-01-01,175791.78945
P_3_7,female,2019-04-01,177946.95244
P_3_7,female,2019-07-01,179322.83646
P_3_7,female,2019-10-01,180425.68696
P_3_7,female,2020-01-01,180464.63453
P_3_7,female,2020-04-01,177210.74623
P_3_7,female,2020-07-01,179824.29759
P_3_7,female,2020-10-01,184171.8335
P_3_7,female,2021-01-01,181665.29503
P_3_7,female,2021-04-01,182644.96821
P_3_7,female,2021-07-01,187925.87539
P_3_7,female,2021-10-01,193457.80533
P_3_7,female,2022-01-01,190998.60401
P_3_7,female,2022-04-01,190616.02191
P_3_7,female,2022-07-01,191761.32475
P_3_7,female,2022-10-01,194924.97895
P_3_7,female,2023-01-01,196250.11014
P_3_7,female,2023-04-01,197019.32178
P_3_7,female,2023-07-01,196100.83546
P_3_7,female,2023-10-01,199203.87855
P_3_7,female,2024-01-01,197276.31525
P_3_7,female,2024-04-01,195528.78794
P_3_7,female,2024-07-01,194747.06039
P_3_7,female,2024-10-01,196896.52438
P_3_7,female,2025-01-01,197964.85737
P_3_7,female,2025-04-01,199596.22982
P_3_7,female,2025-07-01,200682.16622
P_3_7,female,2025-10-01,198422.57269
P_3_7,male,1991-04-01,140768
P_3_7,male,1991-07-01,139112
P_3_7,male,1991-10-01,137765
P_3_7,male,1992-01-01,138287
P_3_7,male,1992-04-01,138678
P_3_7,male,1992-07-01,137372
P_3_7,male,1992-10-01,135177
P_3_7,male,1993-01-01,133245
P_3_7,male,1993-04-01,135771
P_3_7,male,1993-07-01,140758
P_3_7,male,1993-10-01,141740
P_3_7,male,1994-01-01,140658
P_3_7,male,1994-04-01,140209
P_3_7,male,1994-07-01,141120
P_3_7,male,1994-10-01,141835
P_3_7,male,1995-01-01,142013
P_3_7,male,1995-04-01,142757
P_3_7,male,1995-07-01,143359
P_3_7,male,1995-10-01,142735
P_3_7,male,1996-01-01,141705
P_3_7,male,1996-04-01,142278
P_3_7,male,1996-07-01,142723
P_3_7,male,1996-10-01,141997
P_3_7,male,1997-01-01,142135
P_3_7,male,1997-04-01,142705
P_3_7,male,1997-07-01,144045
P_3_7,male,1997-10-01,145291
P_3_7,male,1998-01-01,146219
P_3_7,male,1998-04-01,147224
P_3_7,male,1998-07-01,146825
P_3_7,male,1998-10-01,147482
P_3_7,male,1999-01-01,150298
P_3_7,male,1999-04-01,152212
P_3_7,male,1999-07-01,153828
P_3_7,male,1999-10-01,155887
P_3_7,male,2000-01-01,157621
P_3_7,male,2000-04-01,159229
P_3_7,male,2000-07-01,160219
P_3_7,male,2000-10-01,161990
P_3_7,male,2001-01-01,164178
P_3_7,male,2001-04-01,167944
P_3_7,male,2001-07-01,170804
P_3_7,male,2001-10-01,171514
P_3_7,male,2002-01-01,172489
P_3_7,male,2002-04-01,171740
P_3_7,male,2002-07-01,171403
P_3_7,male,2002-10-01,169373
P_3_7,male,2003-01-01,168665
P_3_7,male,2003-04-01,169446
P_3_7,male,2003-07-01,168235
P_3_7,male,2003-10-01,169083
P_3_7,male,2004-01-01,170276
P_3_7,male,2004-04-01,171444
P_3_7,male,2004-07-01,171760
P_3_7,male,2004-10-01,170787
