D0,D1,D2,date,value
CHF,A,T,2017-07-01,409910.68528846256
CHF,A,T,2017-10-01,412402.28976624995
CHF,A,T,2018-01-01,405972.9046698807
CHF,A,T,2018-04-01,417908.2576376635
CHF,A,T,2018-07-01,423381.5854402456
CHF,A,T,2018-10-01,405644.72288786614
CHF,A,T,2019-01-01,414059.88114169874
CHF,A,T,2019-04-01,418738.5862789866
CHF,A,T,2019-07-01,422423.33247927704
CHF,A,T,2019-10-01,435583.3127443667
CHF,A,T,2020-01-01,445185.99893857515
CHF,A,T,2020-04-01,430224.7975843817
CHF,A,T,2020-07-01,433493.9834670167
CHF,A,T,2020-10-01,434596.7427723054
CHF,A,T,2021-01-01,438823.50034437183
CHF,A,T,2021-04-01,434329.50219595514
CHF,A,T,2021-07-01,434361.62083640625
CHF,A,T,2021-10-01,452782.5717277204
CHF,A,T,2022-01-01,451704.9992156037
CHF,A,T,2022-04-01,446761.1642535523
CHF,A,T,2022-07-01,454325.7390938286
CHF,A,T,2022-10-01,434566.01319095196
CHF,A,T,2023-01-01,427793.9415699984
CHF,A,T,2023-04-01,433001.04516710085
CHF,A,T,2023-07-01,433581.9758609271
CHF,A,T,2023-10-01,432112.4481774821
CHF,A,T,2024-01-01,435859.13737847836
CHF,A,T,2024-04-01,438954.2949924799
CHF,A,T,2024-07-01,440869.71575877146
CHF,A,T,2024-10-01,455124.16273964423
CHF,A,T,2025-01-01,445675.9527089974
CHF,A,T,2025-04-01,452860.9051867102
CHF,A,T,2025-07-01,439634.9117260228
CHF,A,T,2025-10-01,443756.7882019188
CHF,A,T,2026-01-01,458852.68755721644
CHF,A,UI,1985-01-01,89993.60803319156
CHF,A,UI,1985-04-01,93680.70412677438
CHF,A,UI,1985-07-01,96932.42352617986
CHF,A,UI,1985-10-01,99723
CHF,A,UI,1986-01-01,100965.90701544279
CHF,A,UI,1986-04-01,102306.93205075299
CHF,A,UI,1986-07-01,103885.07960749177
CHF,A,UI,1986-10-01,106000.2
CHF,A,UI,1987-01-01,108519.73115431919
CHF,A,UI,1987-04-01,111180.7915166686
CHF,A,UI,1987-07-01,113492.00106791809
CHF,A,UI,1987-10-01,114929
CHF,A,UI,1988-01-01,115294.25277000251
CHF,A,UI,1988-04-01,114794.63585952645
CHF,A,UI,1988-07-01,113731.30712070252
CHF,A,UI,1988-10-01,112371.9
